,p,ratio,n,beta,Graph,rep,Rand,Estimator,Bias
22091,0.2,0.75,96,1,96-0,418,Bernoulli,Diff-Means-Stnd,-0.4168623902983185
22092,0.2,0.75,96,1,96-0,418,Bernoulli,Diff-Means-Frac-0.75,-1.1253041108813249
22093,0.2,0.75,96,1,96-0,418,Bernoulli,LeastSqs-Prop,-0.1048546605592231
22094,0.2,0.75,96,1,96-0,418,Bernoulli,LeastSqs-Num,0.22529996796929305
22095,0.2,0.75,96,1,96-0,419,Bernoulli,Graph-Aware,-0.053357461976662184
22096,0.2,0.75,96,1,96-0,419,Bernoulli,Diff-Means-Stnd,-0.42970700489600117
22097,0.2,0.75,96,1,96-0,419,Bernoulli,Diff-Means-Frac-0.75,-0.38595052246925904
22098,0.2,0.75,96,1,96-0,419,Bernoulli,LeastSqs-Prop,-0.13441014331383358
22099,0.2,0.75,96,1,96-0,419,Bernoulli,LeastSqs-Num,0.20559898393653078
22100,0.2,0.75,96,1,96-0,420,Bernoulli,Graph-Aware,0.01280650386057099
22101,0.2,0.75,96,1,96-0,420,Bernoulli,Diff-Means-Stnd,-0.4269249230008573
22102,0.2,0.75,96,1,96-0,420,Bernoulli,Diff-Means-Frac-0.75,-0.5761387832485395
22103,0.2,0.75,96,1,96-0,420,Bernoulli,LeastSqs-Prop,-0.14292972057464667
22104,0.2,0.75,96,1,96-0,420,Bernoulli,LeastSqs-Num,0.21191592403985166
22105,0.2,0.75,96,1,96-0,421,Bernoulli,Graph-Aware,-0.15268229592602567
22106,0.2,0.75,96,1,96-0,421,Bernoulli,Diff-Means-Stnd,-0.41784147899811186
22107,0.2,0.75,96,1,96-0,421,Bernoulli,Diff-Means-Frac-0.75,-0.11726384585981364
22108,0.2,0.75,96,1,96-0,421,Bernoulli,LeastSqs-Prop,-0.13162672476364495
22109,0.2,0.75,96,1,96-0,421,Bernoulli,LeastSqs-Num,0.2192157902057807
22110,0.2,0.75,96,1,96-0,422,Bernoulli,Graph-Aware,-0.0930597527855256
22111,0.2,0.75,96,1,96-0,422,Bernoulli,Diff-Means-Stnd,-0.43138800190315907
22112,0.2,0.75,96,1,96-0,422,Bernoulli,Diff-Means-Frac-0.75,-0.3639545500248976
22113,0.2,0.75,96,1,96-0,422,Bernoulli,LeastSqs-Prop,-0.12141139859974649
22114,0.2,0.75,96,1,96-0,422,Bernoulli,LeastSqs-Num,0.22130217094170918
22115,0.2,0.75,96,1,96-0,423,Bernoulli,Graph-Aware,0.08555736459967397
22116,0.2,0.75,96,1,96-0,423,Bernoulli,Diff-Means-Stnd,-0.42399162215907077
22117,0.2,0.75,96,1,96-0,423,Bernoulli,Diff-Means-Frac-0.75,-0.35358415814336724
22118,0.2,0.75,96,1,96-0,423,Bernoulli,LeastSqs-Prop,-0.11131832393778979
22119,0.2,0.75,96,1,96-0,423,Bernoulli,LeastSqs-Num,0.20819669135322436
22120,0.2,0.75,96,1,96-0,424,Bernoulli,Graph-Aware,0.030866764376072494
22121,0.2,0.75,96,1,96-0,424,Bernoulli,Diff-Means-Stnd,-0.42718298968368046
22122,0.2,0.75,96,1,96-0,424,Bernoulli,Diff-Means-Frac-0.75,-0.5818604112000565
22123,0.2,0.75,96,1,96-0,424,Bernoulli,LeastSqs-Prop,-0.1615796211366769
22124,0.2,0.75,96,1,96-0,424,Bernoulli,LeastSqs-Num,0.18684352139961063
22125,0.2,0.75,96,1,96-0,425,Bernoulli,Graph-Aware,-0.15849779629532615
22126,0.2,0.75,96,1,96-0,425,Bernoulli,Diff-Means-Stnd,-0.42084296248405184
22127,0.2,0.75,96,1,96-0,425,Bernoulli,Diff-Means-Frac-0.75,0.004170772599938064
22128,0.2,0.75,96,1,96-0,425,Bernoulli,LeastSqs-Prop,-0.0873585778074079
22129,0.2,0.75,96,1,96-0,425,Bernoulli,LeastSqs-Num,0.20121084549793714
22130,0.2,0.75,96,1,96-0,426,Bernoulli,Graph-Aware,0.18911229070523192
22131,0.2,0.75,96,1,96-0,426,Bernoulli,Diff-Means-Stnd,-0.4123635314635813
22132,0.2,0.75,96,1,96-0,426,Bernoulli,Diff-Means-Frac-0.75,-0.3183497895838718
22133,0.2,0.75,96,1,96-0,426,Bernoulli,LeastSqs-Prop,-0.11582702842577187
22134,0.2,0.75,96,1,96-0,426,Bernoulli,LeastSqs-Num,0.2267426016220577
22135,0.2,0.75,96,1,96-0,427,Bernoulli,Graph-Aware,-0.17769008830009508
22136,0.2,0.75,96,1,96-0,427,Bernoulli,Diff-Means-Stnd,-0.42784545767950516
22137,0.2,0.75,96,1,96-0,427,Bernoulli,Diff-Means-Frac-0.75,-1.1233096178770092
22138,0.2,0.75,96,1,96-0,427,Bernoulli,LeastSqs-Prop,-0.15487054816756893
22139,0.2,0.75,96,1,96-0,427,Bernoulli,LeastSqs-Num,0.21342344102416375
22140,0.2,0.75,96,1,96-0,428,Bernoulli,Graph-Aware,0.10814361050861682
22141,0.2,0.75,96,1,96-0,428,Bernoulli,Diff-Means-Stnd,-0.42234702580827516
22142,0.2,0.75,96,1,96-0,428,Bernoulli,Diff-Means-Frac-0.75,0.07894578961951716
22143,0.2,0.75,96,1,96-0,428,Bernoulli,LeastSqs-Prop,-0.12278051239514051
22144,0.2,0.75,96,1,96-0,428,Bernoulli,LeastSqs-Num,0.20467765658729697
22145,0.2,0.75,96,1,96-0,429,Bernoulli,Graph-Aware,0.0444580713127768
22146,0.2,0.75,96,1,96-0,429,Bernoulli,Diff-Means-Stnd,-0.4345316957167524
22147,0.2,0.75,96,1,96-0,429,Bernoulli,Diff-Means-Frac-0.75,-0.46061713857458014
22148,0.2,0.75,96,1,96-0,429,Bernoulli,LeastSqs-Prop,-0.09172584542361356
22149,0.2,0.75,96,1,96-0,429,Bernoulli,LeastSqs-Num,0.23836762601603148
22150,0.2,0.75,96,1,96-0,430,Bernoulli,Graph-Aware,0.028914989305229705
22151,0.2,0.75,96,1,96-0,430,Bernoulli,Diff-Means-Stnd,-0.4320394604566889
22152,0.2,0.75,96,1,96-0,430,Bernoulli,Diff-Means-Frac-0.75,-1.1221076026048122
22153,0.2,0.75,96,1,96-0,430,Bernoulli,LeastSqs-Prop,-0.10214593980566584
22154,0.2,0.75,96,1,96-0,430,Bernoulli,LeastSqs-Num,0.21344635046462365
22155,0.2,0.75,96,1,96-0,431,Bernoulli,Graph-Aware,-0.022877747403892142
22156,0.2,0.75,96,1,96-0,431,Bernoulli,Diff-Means-Stnd,-0.42796207706857126
22157,0.2,0.75,96,1,96-0,431,Bernoulli,Diff-Means-Frac-0.75,-0.3113047672952364
22158,0.2,0.75,96,1,96-0,431,Bernoulli,LeastSqs-Prop,-0.1316799879358843
22159,0.2,0.75,96,1,96-0,431,Bernoulli,LeastSqs-Num,0.23414742735422608
22160,0.2,0.75,96,1,96-0,432,Bernoulli,Graph-Aware,0.01945835907767102
22161,0.2,0.75,96,1,96-0,432,Bernoulli,Diff-Means-Stnd,-0.42122623369531587
22162,0.2,0.75,96,1,96-0,432,Bernoulli,Diff-Means-Frac-0.75,-1.1244782710553458
22163,0.2,0.75,96,1,96-0,432,Bernoulli,LeastSqs-Prop,-0.13240192075588594
22164,0.2,0.75,96,1,96-0,432,Bernoulli,LeastSqs-Num,0.21156598216953798
22165,0.2,0.75,96,1,96-0,433,Bernoulli,Graph-Aware,0.14922412148696038
22166,0.2,0.75,96,1,96-0,433,Bernoulli,Diff-Means-Stnd,-0.4089083830251073
22167,0.2,0.75,96,1,96-0,433,Bernoulli,Diff-Means-Frac-0.75,-1.1211442988476767
22168,0.2,0.75,96,1,96-0,433,Bernoulli,LeastSqs-Prop,-0.09825704405565844
22169,0.2,0.75,96,1,96-0,433,Bernoulli,LeastSqs-Num,0.2384120665264768
22170,0.2,0.75,96,1,96-0,434,Bernoulli,Graph-Aware,-0.06538278032923665
22171,0.2,0.75,96,1,96-0,434,Bernoulli,Diff-Means-Stnd,-0.4255009145698919
22172,0.2,0.75,96,1,96-0,434,Bernoulli,Diff-Means-Frac-0.75,-0.5712978830072746
22173,0.2,0.75,96,1,96-0,434,Bernoulli,LeastSqs-Prop,-0.1338082470333708
22174,0.2,0.75,96,1,96-0,434,Bernoulli,LeastSqs-Num,0.1958793795822556
22175,0.2,0.75,96,1,96-0,435,Bernoulli,Graph-Aware,-0.019887722054934515
22176,0.2,0.75,96,1,96-0,435,Bernoulli,Diff-Means-Stnd,-0.4113451535011069
22177,0.2,0.75,96,1,96-0,435,Bernoulli,Diff-Means-Frac-0.75,-1.125533253822517
22178,0.2,0.75,96,1,96-0,435,Bernoulli,LeastSqs-Prop,-0.09875824708167649
22179,0.2,0.75,96,1,96-0,435,Bernoulli,LeastSqs-Num,0.24087862130291357
22180,0.2,0.75,96,1,96-0,436,Bernoulli,Graph-Aware,0.11249019603304757
22181,0.2,0.75,96,1,96-0,436,Bernoulli,Diff-Means-Stnd,-0.44010667031638967
22182,0.2,0.75,96,1,96-0,436,Bernoulli,Diff-Means-Frac-0.75,-0.11876860616800741
22183,0.2,0.75,96,1,96-0,436,Bernoulli,LeastSqs-Prop,-0.1373767013061511
22184,0.2,0.75,96,1,96-0,436,Bernoulli,LeastSqs-Num,0.20521624240707462
22185,0.2,0.75,96,1,96-0,437,Bernoulli,Graph-Aware,-0.02279043890882322
22186,0.2,0.75,96,1,96-0,437,Bernoulli,Diff-Means-Stnd,-0.4241285102070838
22187,0.2,0.75,96,1,96-0,437,Bernoulli,Diff-Means-Frac-0.75,-1.1250150414372118
22188,0.2,0.75,96,1,96-0,437,Bernoulli,LeastSqs-Prop,-0.12608577431829696
22189,0.2,0.75,96,1,96-0,437,Bernoulli,LeastSqs-Num,0.20856897242018924
22190,0.2,0.75,96,1,96-0,438,Bernoulli,Graph-Aware,0.06542693399856565
22191,0.2,0.75,96,1,96-0,438,Bernoulli,Diff-Means-Stnd,-0.41211994270374197
22192,0.2,0.75,96,1,96-0,438,Bernoulli,Diff-Means-Frac-0.75,-0.6991925544797147
22193,0.2,0.75,96,1,96-0,438,Bernoulli,LeastSqs-Prop,-0.15242233975944888
22194,0.2,0.75,96,1,96-0,438,Bernoulli,LeastSqs-Num,0.19068612735372267
22195,0.2,0.75,96,1,96-0,439,Bernoulli,Graph-Aware,0.028674707766550775
22196,0.2,0.75,96,1,96-0,439,Bernoulli,Diff-Means-Stnd,-0.4126956374660648
22197,0.2,0.75,96,1,96-0,439,Bernoulli,Diff-Means-Frac-0.75,-1.1226540716250282
22198,0.2,0.75,96,1,96-0,439,Bernoulli,LeastSqs-Prop,-0.12268908557312717
22199,0.2,0.75,96,1,96-0,439,Bernoulli,LeastSqs-Num,0.2010292710689235
22200,0.2,0.75,96,1,96-0,440,Bernoulli,Graph-Aware,0.06446060283236262
22201,0.2,0.75,96,1,96-0,440,Bernoulli,Diff-Means-Stnd,-0.4418013116458937
22202,0.2,0.75,96,1,96-0,440,Bernoulli,Diff-Means-Frac-0.75,-1.1241458884415458
22203,0.2,0.75,96,1,96-0,440,Bernoulli,LeastSqs-Prop,-0.13124628243928374
22204,0.2,0.75,96,1,96-0,440,Bernoulli,LeastSqs-Num,0.21368617312316804
22205,0.2,0.75,96,1,96-0,441,Bernoulli,Graph-Aware,-0.21474904541429396
22206,0.2,0.75,96,1,96-0,441,Bernoulli,Diff-Means-Stnd,-0.41952889052599807
22207,0.2,0.75,96,1,96-0,441,Bernoulli,Diff-Means-Frac-0.75,-1.1241858042852384
22208,0.2,0.75,96,1,96-0,441,Bernoulli,LeastSqs-Prop,-0.12387799886327124
22209,0.2,0.75,96,1,96-0,441,Bernoulli,LeastSqs-Num,0.21657590740649318
22210,0.2,0.75,96,1,96-0,442,Bernoulli,Graph-Aware,-0.12505090265734284
22211,0.2,0.75,96,1,96-0,442,Bernoulli,Diff-Means-Stnd,-0.4295335644731783
22212,0.2,0.75,96,1,96-0,442,Bernoulli,Diff-Means-Frac-0.75,-0.3908601592228898
22213,0.2,0.75,96,1,96-0,442,Bernoulli,LeastSqs-Prop,-0.13498569993448473
22214,0.2,0.75,96,1,96-0,442,Bernoulli,LeastSqs-Num,0.19445940089070765
22215,0.2,0.75,96,1,96-0,443,Bernoulli,Graph-Aware,-0.13790289125803354
22216,0.2,0.75,96,1,96-0,443,Bernoulli,Diff-Means-Stnd,-0.42143754810723566
22217,0.2,0.75,96,1,96-0,443,Bernoulli,Diff-Means-Frac-0.75,-0.7725312800485432
22218,0.2,0.75,96,1,96-0,443,Bernoulli,LeastSqs-Prop,-0.1397242342926818
22219,0.2,0.75,96,1,96-0,443,Bernoulli,LeastSqs-Num,0.17589723250005
22220,0.2,0.75,96,1,96-0,444,Bernoulli,Graph-Aware,0.08580033442694518
22221,0.2,0.75,96,1,96-0,444,Bernoulli,Diff-Means-Stnd,-0.4315252347953051
22222,0.2,0.75,96,1,96-0,444,Bernoulli,Diff-Means-Frac-0.75,-0.6205412602510132
22223,0.2,0.75,96,1,96-0,444,Bernoulli,LeastSqs-Prop,-0.1339040089785622
22224,0.2,0.75,96,1,96-0,444,Bernoulli,LeastSqs-Num,0.1985587591121019
22225,0.2,0.75,96,1,96-0,445,Bernoulli,Graph-Aware,-0.14615426095837253
22226,0.2,0.75,96,1,96-0,445,Bernoulli,Diff-Means-Stnd,-0.42287179908263456
22227,0.2,0.75,96,1,96-0,445,Bernoulli,Diff-Means-Frac-0.75,-0.5448889449914363
22228,0.2,0.75,96,1,96-0,445,Bernoulli,LeastSqs-Prop,-0.1367135408861346
22229,0.2,0.75,96,1,96-0,445,Bernoulli,LeastSqs-Num,0.19116009283234517
22230,0.2,0.75,96,1,96-0,446,Bernoulli,Graph-Aware,-0.10787870689964366
22231,0.2,0.75,96,1,96-0,446,Bernoulli,Diff-Means-Stnd,-0.4220989476972155
22232,0.2,0.75,96,1,96-0,446,Bernoulli,Diff-Means-Frac-0.75,-0.30757218423736743
22233,0.2,0.75,96,1,96-0,446,Bernoulli,LeastSqs-Prop,-0.16456280662887898
22234,0.2,0.75,96,1,96-0,446,Bernoulli,LeastSqs-Num,0.18248309679034233
22235,0.2,0.75,96,1,96-0,447,Bernoulli,Graph-Aware,-0.12359418878140616
22236,0.2,0.75,96,1,96-0,447,Bernoulli,Diff-Means-Stnd,-0.42784505744269896
22237,0.2,0.75,96,1,96-0,447,Bernoulli,Diff-Means-Frac-0.75,-0.6707770038739196
22238,0.2,0.75,96,1,96-0,447,Bernoulli,LeastSqs-Prop,-0.1391435236203179
22239,0.2,0.75,96,1,96-0,447,Bernoulli,LeastSqs-Num,0.2226998085567445
22240,0.2,0.75,96,1,96-0,448,Bernoulli,Graph-Aware,-0.0698204607031323
22241,0.2,0.75,96,1,96-0,448,Bernoulli,Diff-Means-Stnd,-0.417483149730617
22242,0.2,0.75,96,1,96-0,448,Bernoulli,Diff-Means-Frac-0.75,-0.5563024160161572
22243,0.2,0.75,96,1,96-0,448,Bernoulli,LeastSqs-Prop,-0.13347259279830098
22244,0.2,0.75,96,1,96-0,448,Bernoulli,LeastSqs-Num,0.22043984120124485
22245,0.2,0.75,96,1,96-0,449,Bernoulli,Graph-Aware,-0.12123955081635383
22246,0.2,0.75,96,1,96-0,449,Bernoulli,Diff-Means-Stnd,-0.4421298212852812
22247,0.2,0.75,96,1,96-0,449,Bernoulli,Diff-Means-Frac-0.75,-1.1242995846673483
22248,0.2,0.75,96,1,96-0,449,Bernoulli,LeastSqs-Prop,-0.1729164899729289
22249,0.2,0.75,96,1,96-0,449,Bernoulli,LeastSqs-Num,0.16019686691947627
22250,0.2,0.75,96,1,96-0,450,Bernoulli,Graph-Aware,-0.07161304192891245
22251,0.2,0.75,96,1,96-0,450,Bernoulli,Diff-Means-Stnd,-0.4205896413970864
22252,0.2,0.75,96,1,96-0,450,Bernoulli,Diff-Means-Frac-0.75,-0.09031120715441283
22253,0.2,0.75,96,1,96-0,450,Bernoulli,LeastSqs-Prop,-0.12874409045224872
22254,0.2,0.75,96,1,96-0,450,Bernoulli,LeastSqs-Num,0.2262729152216433
22255,0.2,0.75,96,1,96-0,451,Bernoulli,Graph-Aware,-0.22651951862394748
22256,0.2,0.75,96,1,96-0,451,Bernoulli,Diff-Means-Stnd,-0.42728920843579743
22257,0.2,0.75,96,1,96-0,451,Bernoulli,Diff-Means-Frac-0.75,-1.1232522890412187
22258,0.2,0.75,96,1,96-0,451,Bernoulli,LeastSqs-Prop,-0.14045113351439845
22259,0.2,0.75,96,1,96-0,451,Bernoulli,LeastSqs-Num,0.19871016266102356
22260,0.2,0.75,96,1,96-0,452,Bernoulli,Graph-Aware,0.07927702989902202
22261,0.2,0.75,96,1,96-0,452,Bernoulli,Diff-Means-Stnd,-0.42316399149967526
22262,0.2,0.75,96,1,96-0,452,Bernoulli,Diff-Means-Frac-0.75,-1.1229347561241534
22263,0.2,0.75,96,1,96-0,452,Bernoulli,LeastSqs-Prop,-0.11964650476090756
22264,0.2,0.75,96,1,96-0,452,Bernoulli,LeastSqs-Num,0.21538596800562287
22265,0.2,0.75,96,1,96-0,453,Bernoulli,Graph-Aware,-0.1992625351612545
22266,0.2,0.75,96,1,96-0,453,Bernoulli,Diff-Means-Stnd,-0.4328916795237179
22267,0.2,0.75,96,1,96-0,453,Bernoulli,Diff-Means-Frac-0.75,-1.123902363098433
22268,0.2,0.75,96,1,96-0,453,Bernoulli,LeastSqs-Prop,-0.14267084331485722
22269,0.2,0.75,96,1,96-0,453,Bernoulli,LeastSqs-Num,0.20509805590439892
22270,0.2,0.75,96,1,96-0,454,Bernoulli,Graph-Aware,0.18860592479529956
22271,0.2,0.75,96,1,96-0,454,Bernoulli,Diff-Means-Stnd,-0.42503810661212943
22272,0.2,0.75,96,1,96-0,454,Bernoulli,Diff-Means-Frac-0.75,-0.34407386261275646
22273,0.2,0.75,96,1,96-0,454,Bernoulli,LeastSqs-Prop,-0.16572071553440157
22274,0.2,0.75,96,1,96-0,454,Bernoulli,LeastSqs-Num,0.2040488459982226
22275,0.2,0.75,96,1,96-0,455,Bernoulli,Graph-Aware,-0.10334647991149795
22276,0.2,0.75,96,1,96-0,455,Bernoulli,Diff-Means-Stnd,-0.42558670199627696
22277,0.2,0.75,96,1,96-0,455,Bernoulli,Diff-Means-Frac-0.75,-1.1212414924166019
22278,0.2,0.75,96,1,96-0,455,Bernoulli,LeastSqs-Prop,-0.13760755748215736
22279,0.2,0.75,96,1,96-0,455,Bernoulli,LeastSqs-Num,0.19688708521982573
22280,0.2,0.75,96,1,96-0,456,Bernoulli,Graph-Aware,0.08679217216488641
22281,0.2,0.75,96,1,96-0,456,Bernoulli,Diff-Means-Stnd,-0.41741244611780487
22282,0.2,0.75,96,1,96-0,456,Bernoulli,Diff-Means-Frac-0.75,-0.6349313966952017
22283,0.2,0.75,96,1,96-0,456,Bernoulli,LeastSqs-Prop,-0.10224052803137924
22284,0.2,0.75,96,1,96-0,456,Bernoulli,LeastSqs-Num,0.223481227339212
22285,0.2,0.75,96,1,96-0,457,Bernoulli,Graph-Aware,-0.12515399203209682
22286,0.2,0.75,96,1,96-0,457,Bernoulli,Diff-Means-Stnd,-0.4321875771788438
22287,0.2,0.75,96,1,96-0,457,Bernoulli,Diff-Means-Frac-0.75,-0.24238609910417658
22288,0.2,0.75,96,1,96-0,457,Bernoulli,LeastSqs-Prop,-0.15412385769001613
22289,0.2,0.75,96,1,96-0,457,Bernoulli,LeastSqs-Num,0.20472889540933695
22290,0.2,0.75,96,1,96-0,458,Bernoulli,Graph-Aware,-0.12585413069622453
22291,0.2,0.75,96,1,96-0,458,Bernoulli,Diff-Means-Stnd,-0.4273941281634603
22292,0.2,0.75,96,1,96-0,458,Bernoulli,Diff-Means-Frac-0.75,-0.3507288562924376
22293,0.2,0.75,96,1,96-0,458,Bernoulli,LeastSqs-Prop,-0.13816508065026775
22294,0.2,0.75,96,1,96-0,458,Bernoulli,LeastSqs-Num,0.19158112504189143
22295,0.2,0.75,96,1,96-0,459,Bernoulli,Graph-Aware,0.08559952410546785
22296,0.2,0.75,96,1,96-0,459,Bernoulli,Diff-Means-Stnd,-0.43282510979680455
22297,0.2,0.75,96,1,96-0,459,Bernoulli,Diff-Means-Frac-0.75,-0.5244960023542359
22298,0.2,0.75,96,1,96-0,459,Bernoulli,LeastSqs-Prop,-0.15008355965099512
22299,0.2,0.75,96,1,96-0,459,Bernoulli,LeastSqs-Num,0.18061104197613012
22300,0.2,0.75,96,1,96-0,460,Bernoulli,Graph-Aware,-0.1342946571970756
22301,0.2,0.75,96,1,96-0,460,Bernoulli,Diff-Means-Stnd,-0.4289713320165878
22302,0.2,0.75,96,1,96-0,460,Bernoulli,Diff-Means-Frac-0.75,-1.1235453039730998
22303,0.2,0.75,96,1,96-0,460,Bernoulli,LeastSqs-Prop,-0.13597773143368866
22304,0.2,0.75,96,1,96-0,460,Bernoulli,LeastSqs-Num,0.2201547140251098
22305,0.2,0.75,96,1,96-0,461,Bernoulli,Graph-Aware,0.10874686031467151
22306,0.2,0.75,96,1,96-0,461,Bernoulli,Diff-Means-Stnd,-0.4141421797567392
22307,0.2,0.75,96,1,96-0,461,Bernoulli,Diff-Means-Frac-0.75,-1.1247555415590234
22308,0.2,0.75,96,1,96-0,461,Bernoulli,LeastSqs-Prop,-0.11531203984667943
22309,0.2,0.75,96,1,96-0,461,Bernoulli,LeastSqs-Num,0.21749324284895477
22310,0.2,0.75,96,1,96-0,462,Bernoulli,Graph-Aware,0.019286420020984938
22311,0.2,0.75,96,1,96-0,462,Bernoulli,Diff-Means-Stnd,-0.43055610427331303
22312,0.2,0.75,96,1,96-0,462,Bernoulli,Diff-Means-Frac-0.75,-1.12364792829419
22313,0.2,0.75,96,1,96-0,462,Bernoulli,LeastSqs-Prop,-0.13777787993019905
22314,0.2,0.75,96,1,96-0,462,Bernoulli,LeastSqs-Num,0.19736716866778992
22315,0.2,0.75,96,1,96-0,463,Bernoulli,Graph-Aware,0.0474736018600742
22316,0.2,0.75,96,1,96-0,463,Bernoulli,Diff-Means-Stnd,-0.42411394902160776
22317,0.2,0.75,96,1,96-0,463,Bernoulli,Diff-Means-Frac-0.75,-0.871227804105548
22318,0.2,0.75,96,1,96-0,463,Bernoulli,LeastSqs-Prop,-0.12004993184311744
22319,0.2,0.75,96,1,96-0,463,Bernoulli,LeastSqs-Num,0.2033455735425611
22320,0.2,0.75,96,1,96-0,464,Bernoulli,Graph-Aware,-0.038170420980541624
22321,0.2,0.75,96,1,96-0,464,Bernoulli,Diff-Means-Stnd,-0.41864172746237166
22322,0.2,0.75,96,1,96-0,464,Bernoulli,Diff-Means-Frac-0.75,-0.023609086507064163
22323,0.2,0.75,96,1,96-0,464,Bernoulli,LeastSqs-Prop,-0.1371249878354109
22324,0.2,0.75,96,1,96-0,464,Bernoulli,LeastSqs-Num,0.2018806227755091
22325,0.2,0.75,96,1,96-0,465,Bernoulli,Graph-Aware,0.07167417073049036
22326,0.2,0.75,96,1,96-0,465,Bernoulli,Diff-Means-Stnd,-0.430075047379966
22327,0.2,0.75,96,1,96-0,465,Bernoulli,Diff-Means-Frac-0.75,-0.9155959726590508
22328,0.2,0.75,96,1,96-0,465,Bernoulli,LeastSqs-Prop,-0.13481084435333013
22329,0.2,0.75,96,1,96-0,465,Bernoulli,LeastSqs-Num,0.20343997588355098
22330,0.2,0.75,96,1,96-0,466,Bernoulli,Graph-Aware,0.0971389127842669
22331,0.2,0.75,96,1,96-0,466,Bernoulli,Diff-Means-Stnd,-0.4255004798557365
22332,0.2,0.75,96,1,96-0,466,Bernoulli,Diff-Means-Frac-0.75,-0.26893863975923193
22333,0.2,0.75,96,1,96-0,466,Bernoulli,LeastSqs-Prop,-0.16850410862556614
22334,0.2,0.75,96,1,96-0,466,Bernoulli,LeastSqs-Num,0.1869002254507471
22335,0.2,0.75,96,1,96-0,467,Bernoulli,Graph-Aware,0.2683222567075014
22336,0.2,0.75,96,1,96-0,467,Bernoulli,Diff-Means-Stnd,-0.42300956683557506
22337,0.2,0.75,96,1,96-0,467,Bernoulli,Diff-Means-Frac-0.75,-0.37645917120620576
22338,0.2,0.75,96,1,96-0,467,Bernoulli,LeastSqs-Prop,-0.1236038735177731
22339,0.2,0.75,96,1,96-0,467,Bernoulli,LeastSqs-Num,0.24913739292584824
22340,0.2,0.75,96,1,96-0,468,Bernoulli,Graph-Aware,-0.12114157216677231
22341,0.2,0.75,96,1,96-0,468,Bernoulli,Diff-Means-Stnd,-0.42773806992016467
22342,0.2,0.75,96,1,96-0,468,Bernoulli,Diff-Means-Frac-0.75,-0.6711734927214329
22343,0.2,0.75,96,1,96-0,468,Bernoulli,LeastSqs-Prop,-0.14541005472736057
22344,0.2,0.75,96,1,96-0,468,Bernoulli,LeastSqs-Num,0.20308332577960764
22345,0.2,0.75,96,1,96-0,469,Bernoulli,Graph-Aware,-0.05193713549674855
22346,0.2,0.75,96,1,96-0,469,Bernoulli,Diff-Means-Stnd,-0.4175818589517626
22347,0.2,0.75,96,1,96-0,469,Bernoulli,Diff-Means-Frac-0.75,-0.7960369712646701
22348,0.2,0.75,96,1,96-0,469,Bernoulli,LeastSqs-Prop,-0.14121690628956357
22349,0.2,0.75,96,1,96-0,469,Bernoulli,LeastSqs-Num,0.21092288287824396
22350,0.2,0.75,96,1,96-0,470,Bernoulli,Graph-Aware,0.04971187102293032
22351,0.2,0.75,96,1,96-0,470,Bernoulli,Diff-Means-Stnd,-0.428535254247939
22352,0.2,0.75,96,1,96-0,470,Bernoulli,Diff-Means-Frac-0.75,-0.8148066731253943
22353,0.2,0.75,96,1,96-0,470,Bernoulli,LeastSqs-Prop,-0.14053617413329647
22354,0.2,0.75,96,1,96-0,470,Bernoulli,LeastSqs-Num,0.22219344135255986
22355,0.2,0.75,96,1,96-0,471,Bernoulli,Graph-Aware,-0.07495386901726481
22356,0.2,0.75,96,1,96-0,471,Bernoulli,Diff-Means-Stnd,-0.4204776129041394
22357,0.2,0.75,96,1,96-0,471,Bernoulli,Diff-Means-Frac-0.75,-0.8322788694521704
22358,0.2,0.75,96,1,96-0,471,Bernoulli,LeastSqs-Prop,-0.13921789232014767
22359,0.2,0.75,96,1,96-0,471,Bernoulli,LeastSqs-Num,0.20416355730115723
22360,0.2,0.75,96,1,96-0,472,Bernoulli,Graph-Aware,-0.10130195319858587
22361,0.2,0.75,96,1,96-0,472,Bernoulli,Diff-Means-Stnd,-0.42171221612339554
22362,0.2,0.75,96,1,96-0,472,Bernoulli,Diff-Means-Frac-0.75,-0.8462537848984067
22363,0.2,0.75,96,1,96-0,472,Bernoulli,LeastSqs-Prop,-0.13187715034677552
22364,0.2,0.75,96,1,96-0,472,Bernoulli,LeastSqs-Num,0.2049099588252855
22365,0.2,0.75,96,1,96-0,473,Bernoulli,Graph-Aware,-0.07787490575882428
22366,0.2,0.75,96,1,96-0,473,Bernoulli,Diff-Means-Stnd,-0.4362611351949758
22367,0.2,0.75,96,1,96-0,473,Bernoulli,Diff-Means-Frac-0.75,-1.1249705424082528
22368,0.2,0.75,96,1,96-0,473,Bernoulli,LeastSqs-Prop,-0.14583178199150867
22369,0.2,0.75,96,1,96-0,473,Bernoulli,LeastSqs-Num,0.19231041580093314
22370,0.2,0.75,96,1,96-0,474,Bernoulli,Graph-Aware,-0.24667765586821738
22371,0.2,0.75,96,1,96-0,474,Bernoulli,Diff-Means-Stnd,-0.425850176191196
22372,0.2,0.75,96,1,96-0,474,Bernoulli,Diff-Means-Frac-0.75,-1.1242114147713167
22373,0.2,0.75,96,1,96-0,474,Bernoulli,LeastSqs-Prop,-0.1118061174649357
22374,0.2,0.75,96,1,96-0,474,Bernoulli,LeastSqs-Num,0.2194434586288067
22375,0.2,0.75,96,1,96-0,475,Bernoulli,Graph-Aware,0.026742166762653594
