,p,ratio,n,beta,Graph,rep,Rand,Estimator,Bias
10699,0.09,2,96,1,96-0,139,Bernoulli,LeastSqs-Num,0.1915936791400151
10700,0.09,2,96,1,96-0,140,Bernoulli,Graph-Aware,0.0353470736045346
10701,0.09,2,96,1,96-0,140,Bernoulli,Diff-Means-Stnd,-0.6561972447011764
10702,0.09,2,96,1,96-0,140,Bernoulli,Diff-Means-Frac-0.75,-1.088427800892436
10703,0.09,2,96,1,96-0,140,Bernoulli,LeastSqs-Prop,-0.18796824036096693
10704,0.09,2,96,1,96-0,140,Bernoulli,LeastSqs-Num,0.1574289229840424
10705,0.09,2,96,1,96-0,141,Bernoulli,Graph-Aware,0.009396849233598223
10706,0.09,2,96,1,96-0,141,Bernoulli,Diff-Means-Stnd,-0.6522902930608239
10707,0.09,2,96,1,96-0,141,Bernoulli,Diff-Means-Frac-0.75,-1.0911296150833254
10708,0.09,2,96,1,96-0,141,Bernoulli,LeastSqs-Prop,-0.17534061047899024
10709,0.09,2,96,1,96-0,141,Bernoulli,LeastSqs-Num,0.18209884350308936
10710,0.09,2,96,1,96-0,142,Bernoulli,Graph-Aware,-0.1676678193921178
10711,0.09,2,96,1,96-0,142,Bernoulli,Diff-Means-Stnd,-0.6573076076891804
10712,0.09,2,96,1,96-0,142,Bernoulli,Diff-Means-Frac-0.75,-1.0862969249508152
10713,0.09,2,96,1,96-0,142,Bernoulli,LeastSqs-Prop,-0.19557953396549516
10714,0.09,2,96,1,96-0,142,Bernoulli,LeastSqs-Num,0.17906066215452884
10715,0.09,2,96,1,96-0,143,Bernoulli,Graph-Aware,-0.08186086483916545
10716,0.09,2,96,1,96-0,143,Bernoulli,Diff-Means-Stnd,-0.6585268738093772
10717,0.09,2,96,1,96-0,143,Bernoulli,Diff-Means-Frac-0.75,-1.088263139812573
10718,0.09,2,96,1,96-0,143,Bernoulli,LeastSqs-Prop,-0.22283915837336352
10719,0.09,2,96,1,96-0,143,Bernoulli,LeastSqs-Num,0.12089495046075907
10720,0.09,2,96,1,96-0,144,Bernoulli,Graph-Aware,-0.09600801363260449
10721,0.09,2,96,1,96-0,144,Bernoulli,Diff-Means-Stnd,-0.6572652223990657
10722,0.09,2,96,1,96-0,144,Bernoulli,Diff-Means-Frac-0.75,-1.0884680674355738
10723,0.09,2,96,1,96-0,144,Bernoulli,LeastSqs-Prop,-0.21572393532153042
10724,0.09,2,96,1,96-0,144,Bernoulli,LeastSqs-Num,0.14784964876020426
10725,0.09,2,96,1,96-0,145,Bernoulli,Graph-Aware,0.056725241588826976
10726,0.09,2,96,1,96-0,145,Bernoulli,Diff-Means-Stnd,-0.6621379752934179
10727,0.09,2,96,1,96-0,145,Bernoulli,Diff-Means-Frac-0.75,-1.0892737150327547
10728,0.09,2,96,1,96-0,145,Bernoulli,LeastSqs-Prop,-0.21153176802206664
10729,0.09,2,96,1,96-0,145,Bernoulli,LeastSqs-Num,0.16394960806000114
10730,0.09,2,96,1,96-0,146,Bernoulli,Graph-Aware,-0.2487273792768954
10731,0.09,2,96,1,96-0,146,Bernoulli,Diff-Means-Stnd,-0.6546995505730232
10732,0.09,2,96,1,96-0,146,Bernoulli,Diff-Means-Frac-0.75,-1.0868460579449906
10733,0.09,2,96,1,96-0,146,Bernoulli,LeastSqs-Prop,-0.2129058613374738
10734,0.09,2,96,1,96-0,146,Bernoulli,LeastSqs-Num,0.14315620355899117
10735,0.09,2,96,1,96-0,147,Bernoulli,Graph-Aware,-0.26193531549817856
10736,0.09,2,96,1,96-0,147,Bernoulli,Diff-Means-Stnd,-0.670558530413677
10737,0.09,2,96,1,96-0,147,Bernoulli,Diff-Means-Frac-0.75,-1.0847842775387073
10738,0.09,2,96,1,96-0,147,Bernoulli,LeastSqs-Prop,-0.24844247271801373
10739,0.09,2,96,1,96-0,147,Bernoulli,LeastSqs-Num,0.1134979354928526
10740,0.09,2,96,1,96-0,148,Bernoulli,Graph-Aware,0.040254693833052836
10741,0.09,2,96,1,96-0,148,Bernoulli,Diff-Means-Stnd,-0.6622111177656567
10742,0.09,2,96,1,96-0,148,Bernoulli,Diff-Means-Frac-0.75,-1.0897153921060752
10743,0.09,2,96,1,96-0,148,Bernoulli,LeastSqs-Prop,-0.19167803408502757
10744,0.09,2,96,1,96-0,148,Bernoulli,LeastSqs-Num,0.16452145409263486
10745,0.09,2,96,1,96-0,149,Bernoulli,Graph-Aware,0.03540580380983
10746,0.09,2,96,1,96-0,149,Bernoulli,Diff-Means-Stnd,-0.6596004377901258
10747,0.09,2,96,1,96-0,149,Bernoulli,Diff-Means-Frac-0.75,-1.0917887859927056
10748,0.09,2,96,1,96-0,149,Bernoulli,LeastSqs-Prop,-0.18655920106261864
10749,0.09,2,96,1,96-0,149,Bernoulli,LeastSqs-Num,0.18909302806944017
10750,0.09,2,96,1,96-0,150,Bernoulli,Graph-Aware,-0.02696773967919807
10751,0.09,2,96,1,96-0,150,Bernoulli,Diff-Means-Stnd,-0.6491181187345907
10752,0.09,2,96,1,96-0,150,Bernoulli,Diff-Means-Frac-0.75,-1.0866780178053363
10753,0.09,2,96,1,96-0,150,Bernoulli,LeastSqs-Prop,-0.21488687059484884
10754,0.09,2,96,1,96-0,150,Bernoulli,LeastSqs-Num,0.13081001845958506
10755,0.09,2,96,1,96-0,151,Bernoulli,Graph-Aware,-0.0013225637631563514
10756,0.09,2,96,1,96-0,151,Bernoulli,Diff-Means-Stnd,-0.6522279098688741
10757,0.09,2,96,1,96-0,151,Bernoulli,Diff-Means-Frac-0.75,-1.09088389252093
10758,0.09,2,96,1,96-0,151,Bernoulli,LeastSqs-Prop,-0.17137454894918913
10759,0.09,2,96,1,96-0,151,Bernoulli,LeastSqs-Num,0.2271666922760727
10760,0.09,2,96,1,96-0,152,Bernoulli,Graph-Aware,0.032201402490804915
10761,0.09,2,96,1,96-0,152,Bernoulli,Diff-Means-Stnd,-0.6592455269079296
10762,0.09,2,96,1,96-0,152,Bernoulli,Diff-Means-Frac-0.75,-1.0874221160443325
10763,0.09,2,96,1,96-0,152,Bernoulli,LeastSqs-Prop,-0.23224575167591294
10764,0.09,2,96,1,96-0,152,Bernoulli,LeastSqs-Num,0.10719544933738356
10765,0.09,2,96,1,96-0,153,Bernoulli,Graph-Aware,-0.0431311897400284
10766,0.09,2,96,1,96-0,153,Bernoulli,Diff-Means-Stnd,-0.6578028563046305
10767,0.09,2,96,1,96-0,153,Bernoulli,Diff-Means-Frac-0.75,-1.0876033539860808
10768,0.09,2,96,1,96-0,153,Bernoulli,LeastSqs-Prop,-0.20609278300344333
10769,0.09,2,96,1,96-0,153,Bernoulli,LeastSqs-Num,0.1559503610080909
10770,0.09,2,96,1,96-0,154,Bernoulli,Graph-Aware,0.045416961021689024
10771,0.09,2,96,1,96-0,154,Bernoulli,Diff-Means-Stnd,-0.6632194577571175
10772,0.09,2,96,1,96-0,154,Bernoulli,Diff-Means-Frac-0.75,-1.090509122257215
10773,0.09,2,96,1,96-0,154,Bernoulli,LeastSqs-Prop,-0.2087332286766551
10774,0.09,2,96,1,96-0,154,Bernoulli,LeastSqs-Num,0.14690000537815925
10775,0.09,2,96,1,96-0,155,Bernoulli,Graph-Aware,-0.06561312021813
10776,0.09,2,96,1,96-0,155,Bernoulli,Diff-Means-Stnd,-0.6718188179430723
10777,0.09,2,96,1,96-0,155,Bernoulli,Diff-Means-Frac-0.75,-0.4087174926532319
10778,0.09,2,96,1,96-0,155,Bernoulli,LeastSqs-Prop,-0.21903264110539802
10779,0.09,2,96,1,96-0,155,Bernoulli,LeastSqs-Num,0.1376248513322311
10780,0.09,2,96,1,96-0,156,Bernoulli,Graph-Aware,0.009447404449165411
10781,0.09,2,96,1,96-0,156,Bernoulli,Diff-Means-Stnd,-0.6528666720798768
10782,0.09,2,96,1,96-0,156,Bernoulli,Diff-Means-Frac-0.75,-1.0905887229298215
10783,0.09,2,96,1,96-0,156,Bernoulli,LeastSqs-Prop,-0.20070806147481293
10784,0.09,2,96,1,96-0,156,Bernoulli,LeastSqs-Num,0.17010250258129433
10785,0.09,2,96,1,96-0,157,Bernoulli,Graph-Aware,0.16928533271133334
10786,0.09,2,96,1,96-0,157,Bernoulli,Diff-Means-Stnd,-0.6688506936332045
10787,0.09,2,96,1,96-0,157,Bernoulli,Diff-Means-Frac-0.75,-1.09399236420803
10788,0.09,2,96,1,96-0,157,Bernoulli,LeastSqs-Prop,-0.21676991628473402
10789,0.09,2,96,1,96-0,157,Bernoulli,LeastSqs-Num,0.17157350835453106
10790,0.09,2,96,1,96-0,158,Bernoulli,Graph-Aware,0.15607470007462063
10791,0.09,2,96,1,96-0,158,Bernoulli,Diff-Means-Stnd,-0.6828624062057768
10792,0.09,2,96,1,96-0,158,Bernoulli,Diff-Means-Frac-0.75,-1.0966138225363893
10793,0.09,2,96,1,96-0,158,Bernoulli,LeastSqs-Prop,-0.19451243503000798
10794,0.09,2,96,1,96-0,158,Bernoulli,LeastSqs-Num,0.199873826333973
10795,0.09,2,96,1,96-0,159,Bernoulli,Graph-Aware,-0.0873245454233134
10796,0.09,2,96,1,96-0,159,Bernoulli,Diff-Means-Stnd,-0.668214433529099
10797,0.09,2,96,1,96-0,159,Bernoulli,Diff-Means-Frac-0.75,-1.0886661551513843
10798,0.09,2,96,1,96-0,159,Bernoulli,LeastSqs-Prop,-0.2094226890305309
10799,0.09,2,96,1,96-0,159,Bernoulli,LeastSqs-Num,0.17182264292304436
10800,0.09,2,96,1,96-0,160,Bernoulli,Graph-Aware,-0.001945520640733566
10801,0.09,2,96,1,96-0,160,Bernoulli,Diff-Means-Stnd,-0.6641624957139223
10802,0.09,2,96,1,96-0,160,Bernoulli,Diff-Means-Frac-0.75,-1.0924133810461514
10803,0.09,2,96,1,96-0,160,Bernoulli,LeastSqs-Prop,-0.2182860237810067
10804,0.09,2,96,1,96-0,160,Bernoulli,LeastSqs-Num,0.17228722056094223
10805,0.09,2,96,1,96-0,161,Bernoulli,Graph-Aware,-0.06154001446411073
10806,0.09,2,96,1,96-0,161,Bernoulli,Diff-Means-Stnd,-0.6547363616674814
10807,0.09,2,96,1,96-0,161,Bernoulli,Diff-Means-Frac-0.75,-1.087554387756693
10808,0.09,2,96,1,96-0,161,Bernoulli,LeastSqs-Prop,-0.20730015801816806
10809,0.09,2,96,1,96-0,161,Bernoulli,LeastSqs-Num,0.15189915024217637
10810,0.09,2,96,1,96-0,162,Bernoulli,Graph-Aware,-0.05049640573233609
10811,0.09,2,96,1,96-0,162,Bernoulli,Diff-Means-Stnd,-0.6610738449254789
10812,0.09,2,96,1,96-0,162,Bernoulli,Diff-Means-Frac-0.75,-1.0910529160505587
10813,0.09,2,96,1,96-0,162,Bernoulli,LeastSqs-Prop,-0.2215200164303368
10814,0.09,2,96,1,96-0,162,Bernoulli,LeastSqs-Num,0.17077714667163343
10815,0.09,2,96,1,96-0,163,Bernoulli,Graph-Aware,0.06446427007699089
10816,0.09,2,96,1,96-0,163,Bernoulli,Diff-Means-Stnd,-0.6657066750702151
10817,0.09,2,96,1,96-0,163,Bernoulli,Diff-Means-Frac-0.75,-1.0914047869603245
10818,0.09,2,96,1,96-0,163,Bernoulli,LeastSqs-Prop,-0.21938519094359057
10819,0.09,2,96,1,96-0,163,Bernoulli,LeastSqs-Num,0.15198736434591795
10820,0.09,2,96,1,96-0,164,Bernoulli,Graph-Aware,-0.08910514181643259
10821,0.09,2,96,1,96-0,164,Bernoulli,Diff-Means-Stnd,-0.6638812595831431
10822,0.09,2,96,1,96-0,164,Bernoulli,Diff-Means-Frac-0.75,-1.0900430666993681
10823,0.09,2,96,1,96-0,164,Bernoulli,LeastSqs-Prop,-0.19916470584951876
10824,0.09,2,96,1,96-0,164,Bernoulli,LeastSqs-Num,0.1751862839917322
10825,0.09,2,96,1,96-0,165,Bernoulli,Graph-Aware,-0.05822349422262041
10826,0.09,2,96,1,96-0,165,Bernoulli,Diff-Means-Stnd,-0.6561653395741307
10827,0.09,2,96,1,96-0,165,Bernoulli,Diff-Means-Frac-0.75,-1.08711497053622
10828,0.09,2,96,1,96-0,165,Bernoulli,LeastSqs-Prop,-0.22491650420492834
10829,0.09,2,96,1,96-0,165,Bernoulli,LeastSqs-Num,0.13439841888635495
10830,0.09,2,96,1,96-0,166,Bernoulli,Graph-Aware,-0.002715305816269964
10831,0.09,2,96,1,96-0,166,Bernoulli,Diff-Means-Stnd,-0.6692309258594026
10832,0.09,2,96,1,96-0,166,Bernoulli,Diff-Means-Frac-0.75,-1.0891777860924574
10833,0.09,2,96,1,96-0,166,Bernoulli,LeastSqs-Prop,-0.20777775146477714
10834,0.09,2,96,1,96-0,166,Bernoulli,LeastSqs-Num,0.1661262786657485
10835,0.09,2,96,1,96-0,167,Bernoulli,Graph-Aware,-0.2772777191151315
10836,0.09,2,96,1,96-0,167,Bernoulli,Diff-Means-Stnd,-0.6686139910312091
10837,0.09,2,96,1,96-0,167,Bernoulli,Diff-Means-Frac-0.75,-1.0874067720981468
10838,0.09,2,96,1,96-0,167,Bernoulli,LeastSqs-Prop,-0.19577902370353706
10839,0.09,2,96,1,96-0,167,Bernoulli,LeastSqs-Num,0.17200989466161198
10840,0.09,2,96,1,96-0,168,Bernoulli,Graph-Aware,-0.03451419105256303
10841,0.09,2,96,1,96-0,168,Bernoulli,Diff-Means-Stnd,-0.66834156349904
10842,0.09,2,96,1,96-0,168,Bernoulli,Diff-Means-Frac-0.75,-1.0895429006057358
10843,0.09,2,96,1,96-0,168,Bernoulli,LeastSqs-Prop,-0.1860028117058505
10844,0.09,2,96,1,96-0,168,Bernoulli,LeastSqs-Num,0.18440603875505582
10845,0.09,2,96,1,96-0,169,Bernoulli,Graph-Aware,-0.22115166999252941
10846,0.09,2,96,1,96-0,169,Bernoulli,Diff-Means-Stnd,-0.6732609978878438
10847,0.09,2,96,1,96-0,169,Bernoulli,Diff-Means-Frac-0.75,-1.0886410507929964
10848,0.09,2,96,1,96-0,169,Bernoulli,LeastSqs-Prop,-0.1939303308467794
10849,0.09,2,96,1,96-0,169,Bernoulli,LeastSqs-Num,0.17761490189056497
10850,0.09,2,96,1,96-0,170,Bernoulli,Graph-Aware,-0.008386352748493425
10851,0.09,2,96,1,96-0,170,Bernoulli,Diff-Means-Stnd,-0.6615962571119218
10852,0.09,2,96,1,96-0,170,Bernoulli,Diff-Means-Frac-0.75,-1.0933351895191579
10853,0.09,2,96,1,96-0,170,Bernoulli,LeastSqs-Prop,-0.14013557547392264
10854,0.09,2,96,1,96-0,170,Bernoulli,LeastSqs-Num,0.24302369376556665
10855,0.09,2,96,1,96-0,171,Bernoulli,Graph-Aware,0.13423645256078778
10856,0.09,2,96,1,96-0,171,Bernoulli,Diff-Means-Stnd,-0.6609207251270968
10857,0.09,2,96,1,96-0,171,Bernoulli,Diff-Means-Frac-0.75,-1.0898201902019204
10858,0.09,2,96,1,96-0,171,Bernoulli,LeastSqs-Prop,-0.22144705164295667
10859,0.09,2,96,1,96-0,171,Bernoulli,LeastSqs-Num,0.16587509555232902
10860,0.09,2,96,1,96-0,172,Bernoulli,Graph-Aware,0.14891403186255733
10861,0.09,2,96,1,96-0,172,Bernoulli,Diff-Means-Stnd,-0.6535705126046047
10862,0.09,2,96,1,96-0,172,Bernoulli,Diff-Means-Frac-0.75,-1.089058565983545
10863,0.09,2,96,1,96-0,172,Bernoulli,LeastSqs-Prop,-0.23708165871695797
10864,0.09,2,96,1,96-0,172,Bernoulli,LeastSqs-Num,0.11628069365034775
10865,0.09,2,96,1,96-0,173,Bernoulli,Graph-Aware,0.013346053492477456
10866,0.09,2,96,1,96-0,173,Bernoulli,Diff-Means-Stnd,-0.6733001251813587
10867,0.09,2,96,1,96-0,173,Bernoulli,Diff-Means-Frac-0.75,-1.0908181994237893
10868,0.09,2,96,1,96-0,173,Bernoulli,LeastSqs-Prop,-0.18943050212838675
10869,0.09,2,96,1,96-0,173,Bernoulli,LeastSqs-Num,0.19334056609625724
10870,0.09,2,96,1,96-0,174,Bernoulli,Graph-Aware,0.18815897747750923
10871,0.09,2,96,1,96-0,174,Bernoulli,Diff-Means-Stnd,-0.6459675386727026
10872,0.09,2,96,1,96-0,174,Bernoulli,Diff-Means-Frac-0.75,-1.092451076468303
10873,0.09,2,96,1,96-0,174,Bernoulli,LeastSqs-Prop,-0.17113658819854782
10874,0.09,2,96,1,96-0,174,Bernoulli,LeastSqs-Num,0.20892461151730385
10875,0.09,2,96,1,96-0,175,Bernoulli,Graph-Aware,0.11068356512761926
10876,0.09,2,96,1,96-0,175,Bernoulli,Diff-Means-Stnd,-0.6723459757164014
10877,0.09,2,96,1,96-0,175,Bernoulli,Diff-Means-Frac-0.75,-1.0917116148662338
10878,0.09,2,96,1,96-0,175,Bernoulli,LeastSqs-Prop,-0.1899978995293907
10879,0.09,2,96,1,96-0,175,Bernoulli,LeastSqs-Num,0.15339410729116001
10880,0.09,2,96,1,96-0,176,Bernoulli,Graph-Aware,0.003202872503935913
10881,0.09,2,96,1,96-0,176,Bernoulli,Diff-Means-Stnd,-0.6748002261192887
10882,0.09,2,96,1,96-0,176,Bernoulli,Diff-Means-Frac-0.75,-1.092748983749665
10883,0.09,2,96,1,96-0,176,Bernoulli,LeastSqs-Prop,-0.19947493103777433
10884,0.09,2,96,1,96-0,176,Bernoulli,LeastSqs-Num,0.19687810047974
10885,0.09,2,96,1,96-0,177,Bernoulli,Graph-Aware,-0.01029116231074651
10886,0.09,2,96,1,96-0,177,Bernoulli,Diff-Means-Stnd,-0.6659556217236606
10887,0.09,2,96,1,96-0,177,Bernoulli,Diff-Means-Frac-0.75,-1.0916200573939894
10888,0.09,2,96,1,96-0,177,Bernoulli,LeastSqs-Prop,-0.20610787024045826
10889,0.09,2,96,1,96-0,177,Bernoulli,LeastSqs-Num,0.16963468736310772
10890,0.09,2,96,1,96-0,178,Bernoulli,Graph-Aware,-0.05647158653332227
10891,0.09,2,96,1,96-0,178,Bernoulli,Diff-Means-Stnd,-0.6500839227699479
10892,0.09,2,96,1,96-0,178,Bernoulli,Diff-Means-Frac-0.75,-1.0877679662693205
10893,0.09,2,96,1,96-0,178,Bernoulli,LeastSqs-Prop,-0.2108717351938626
10894,0.09,2,96,1,96-0,178,Bernoulli,LeastSqs-Num,0.16802147178508645
10895,0.09,2,96,1,96-0,179,Bernoulli,Graph-Aware,-0.027512824695790004
10896,0.09,2,96,1,96-0,179,Bernoulli,Diff-Means-Stnd,-0.6662083253104476
10897,0.09,2,96,1,96-0,179,Bernoulli,Diff-Means-Frac-0.75,-1.088585959038783
10898,0.09,2,96,1,96-0,179,Bernoulli,LeastSqs-Prop,-0.20447001206487642
10899,0.09,2,96,1,96-0,179,Bernoulli,LeastSqs-Num,0.16213432733721247
10900,0.09,2,96,1,96-0,180,Bernoulli,Graph-Aware,0.01059111457050498
10901,0.09,2,96,1,96-0,180,Bernoulli,Diff-Means-Stnd,-0.6641462084143304
10902,0.09,2,96,1,96-0,180,Bernoulli,Diff-Means-Frac-0.75,-1.0919243159976746
10903,0.09,2,96,1,96-0,180,Bernoulli,LeastSqs-Prop,-0.18484858127806736
10904,0.09,2,96,1,96-0,180,Bernoulli,LeastSqs-Num,0.1850787004901578
10905,0.09,2,96,1,96-0,181,Bernoulli,Graph-Aware,0.15718767683022578
10906,0.09,2,96,1,96-0,181,Bernoulli,Diff-Means-Stnd,-0.6576821655837096
10907,0.09,2,96,1,96-0,181,Bernoulli,Diff-Means-Frac-0.75,-1.091926801086113
10908,0.09,2,96,1,96-0,181,Bernoulli,LeastSqs-Prop,-0.2058650626306942
10909,0.09,2,96,1,96-0,181,Bernoulli,LeastSqs-Num,0.1680015172715027
10910,0.09,2,96,1,96-0,182,Bernoulli,Graph-Aware,-0.1699952657551
10911,0.09,2,96,1,96-0,182,Bernoulli,Diff-Means-Stnd,-0.6503733588326629
10912,0.09,2,96,1,96-0,182,Bernoulli,Diff-Means-Frac-0.75,-1.08570665867887
10913,0.09,2,96,1,96-0,182,Bernoulli,LeastSqs-Prop,-0.2178656308805504
10914,0.09,2,96,1,96-0,182,Bernoulli,LeastSqs-Num,0.14712562065534174
10915,0.09,2,96,1,96-0,183,Bernoulli,Graph-Aware,-0.10423434452450626
10916,0.09,2,96,1,96-0,183,Bernoulli,Diff-Means-Stnd,-0.6667648602811165
10917,0.09,2,96,1,96-0,183,Bernoulli,Diff-Means-Frac-0.75,-1.0897875036833873
10918,0.09,2,96,1,96-0,183,Bernoulli,LeastSqs-Prop,-0.18634315587922667
10919,0.09,2,96,1,96-0,183,Bernoulli,LeastSqs-Num,0.17847844322238993
10920,0.09,2,96,1,96-0,184,Bernoulli,Graph-Aware,-0.16801546584211266
10921,0.09,2,96,1,96-0,184,Bernoulli,Diff-Means-Stnd,-0.6675450131707703
10922,0.09,2,96,1,96-0,184,Bernoulli,Diff-Means-Frac-0.75,-1.0883308118313426
10923,0.09,2,96,1,96-0,184,Bernoulli,LeastSqs-Prop,-0.2116485725102262
10924,0.09,2,96,1,96-0,184,Bernoulli,LeastSqs-Num,0.13634949598562543
10925,0.09,2,96,1,96-0,185,Bernoulli,Graph-Aware,-0.00915486204600816
10926,0.09,2,96,1,96-0,185,Bernoulli,Diff-Means-Stnd,-0.6594730483495995
10927,0.09,2,96,1,96-0,185,Bernoulli,Diff-Means-Frac-0.75,-1.08990908075139
10928,0.09,2,96,1,96-0,185,Bernoulli,LeastSqs-Prop,-0.21775886453341822
10929,0.09,2,96,1,96-0,185,Bernoulli,LeastSqs-Num,0.15728563075338622
10930,0.09,2,96,1,96-0,186,Bernoulli,Graph-Aware,-0.06275206486906487
10931,0.09,2,96,1,96-0,186,Bernoulli,Diff-Means-Stnd,-0.6678866485536157
10932,0.09,2,96,1,96-0,186,Bernoulli,Diff-Means-Frac-0.75,-1.0912999233519494
10933,0.09,2,96,1,96-0,186,Bernoulli,LeastSqs-Prop,-0.15838147727302962
10934,0.09,2,96,1,96-0,186,Bernoulli,LeastSqs-Num,0.21387466721638312
10935,0.09,2,96,1,96-0,187,Bernoulli,Graph-Aware,0.020642189056378057
10936,0.09,2,96,1,96-0,187,Bernoulli,Diff-Means-Stnd,-0.6759666702033834
10937,0.09,2,96,1,96-0,187,Bernoulli,Diff-Means-Frac-0.75,-1.0910338568454823
10938,0.09,2,96,1,96-0,187,Bernoulli,LeastSqs-Prop,-0.20098626398567992
10939,0.09,2,96,1,96-0,187,Bernoulli,LeastSqs-Num,0.17601897157697763
10940,0.09,2,96,1,96-0,188,Bernoulli,Graph-Aware,-0.042047040559369496
10941,0.09,2,96,1,96-0,188,Bernoulli,Diff-Means-Stnd,-0.6651084362472831
10942,0.09,2,96,1,96-0,188,Bernoulli,Diff-Means-Frac-0.75,-1.0886226315550236
10943,0.09,2,96,1,96-0,188,Bernoulli,LeastSqs-Prop,-0.22574564402374506
10944,0.09,2,96,1,96-0,188,Bernoulli,LeastSqs-Num,0.12931234737135625
10945,0.09,2,96,1,96-0,189,Bernoulli,Graph-Aware,-0.14181636171814813
10946,0.09,2,96,1,96-0,189,Bernoulli,Diff-Means-Stnd,-0.6670201107306953
10947,0.09,2,96,1,96-0,189,Bernoulli,Diff-Means-Frac-0.75,-1.0885281057615455
10948,0.09,2,96,1,96-0,189,Bernoulli,LeastSqs-Prop,-0.21093332738700774
10949,0.09,2,96,1,96-0,189,Bernoulli,LeastSqs-Num,0.14552900875956842
10950,0.09,2,96,1,96-0,190,Bernoulli,Graph-Aware,-0.09480020043035627
10951,0.09,2,96,1,96-0,190,Bernoulli,Diff-Means-Stnd,-0.6759554535306993
10952,0.09,2,96,1,96-0,190,Bernoulli,Diff-Means-Frac-0.75,-1.0900314951646102
10953,0.09,2,96,1,96-0,190,Bernoulli,LeastSqs-Prop,-0.23339839302408188
10954,0.09,2,96,1,96-0,190,Bernoulli,LeastSqs-Num,0.13858830934777602
10955,0.09,2,96,1,96-0,191,Bernoulli,Graph-Aware,-0.14966253099338864
10956,0.09,2,96,1,96-0,191,Bernoulli,Diff-Means-Stnd,-0.6658266924233586
10957,0.09,2,96,1,96-0,191,Bernoulli,Diff-Means-Frac-0.75,-1.0904422494290826
10958,0.09,2,96,1,96-0,191,Bernoulli,LeastSqs-Prop,-0.1795434941724736
10959,0.09,2,96,1,96-0,191,Bernoulli,LeastSqs-Num,0.21751282759525517
10960,0.09,2,96,1,96-0,192,Bernoulli,Graph-Aware,0.17680081285335353
10961,0.09,2,96,1,96-0,192,Bernoulli,Diff-Means-Stnd,-0.6508742515876563
10962,0.09,2,96,1,96-0,192,Bernoulli,Diff-Means-Frac-0.75,-1.0917593707093778
10963,0.09,2,96,1,96-0,192,Bernoulli,LeastSqs-Prop,-0.22882193724739408
10964,0.09,2,96,1,96-0,192,Bernoulli,LeastSqs-Num,0.14166596171734713
10965,0.09,2,96,1,96-0,193,Bernoulli,Graph-Aware,-0.023027701279612994
10966,0.09,2,96,1,96-0,193,Bernoulli,Diff-Means-Stnd,-0.657241546716347
10967,0.09,2,96,1,96-0,193,Bernoulli,Diff-Means-Frac-0.75,-1.0932618402212666
10968,0.09,2,96,1,96-0,193,Bernoulli,LeastSqs-Prop,-0.17308946668587072
10969,0.09,2,96,1,96-0,193,Bernoulli,LeastSqs-Num,0.2149117075359934
10970,0.09,2,96,1,96-0,194,Bernoulli,Graph-Aware,-0.024978581792405533
10971,0.09,2,96,1,96-0,194,Bernoulli,Diff-Means-Stnd,-0.6682010012355276
10972,0.09,2,96,1,96-0,194,Bernoulli,Diff-Means-Frac-0.75,-1.0877219633954374
10973,0.09,2,96,1,96-0,194,Bernoulli,LeastSqs-Prop,-0.22797042776814613
10974,0.09,2,96,1,96-0,194,Bernoulli,LeastSqs-Num,0.12634283000965812
10975,0.09,2,96,1,96-0,195,Bernoulli,Graph-Aware,0.11589597020527463
10976,0.09,2,96,1,96-0,195,Bernoulli,Diff-Means-Stnd,-0.6531628942337067
10977,0.09,2,96,1,96-0,195,Bernoulli,Diff-Means-Frac-0.75,-1.089214737757929
10978,0.09,2,96,1,96-0,195,Bernoulli,LeastSqs-Prop,-0.19065066913893688
10979,0.09,2,96,1,96-0,195,Bernoulli,LeastSqs-Num,0.17333825578311507
10980,0.09,2,96,1,96-0,196,Bernoulli,Graph-Aware,0.1606922229235502
10981,0.09,2,96,1,96-0,196,Bernoulli,Diff-Means-Stnd,-0.6753432083850767
10982,0.09,2,96,1,96-0,196,Bernoulli,Diff-Means-Frac-0.75,-1.0939972681752024
10983,0.09,2,96,1,96-0,196,Bernoulli,LeastSqs-Prop,-0.20937164214280282
10984,0.09,2,96,1,96-0,196,Bernoulli,LeastSqs-Num,0.18040771457535665
10985,0.09,2,96,1,96-0,197,Bernoulli,Graph-Aware,-0.10516408734237769
10986,0.09,2,96,1,96-0,197,Bernoulli,Diff-Means-Stnd,-0.6618739711611481
10987,0.09,2,96,1,96-0,197,Bernoulli,Diff-Means-Frac-0.75,-1.0900589703820076
10988,0.09,2,96,1,96-0,197,Bernoulli,LeastSqs-Prop,-0.20169842171331956
10989,0.09,2,96,1,96-0,197,Bernoulli,LeastSqs-Num,0.16696188709411872
10990,0.09,2,96,1,96-0,198,Bernoulli,Graph-Aware,0.27929320991678497
10991,0.09,2,96,1,96-0,198,Bernoulli,Diff-Means-Stnd,-0.6593812718809904
10992,0.09,2,96,1,96-0,198,Bernoulli,Diff-Means-Frac-0.75,-1.0938103242557422
10993,0.09,2,96,1,96-0,198,Bernoulli,LeastSqs-Prop,-0.18052917372976246
10994,0.09,2,96,1,96-0,198,Bernoulli,LeastSqs-Num,0.20210546505613378
10995,0.09,2,96,1,96-0,199,Bernoulli,Graph-Aware,0.29750010762590706
10996,0.09,2,96,1,96-0,199,Bernoulli,Diff-Means-Stnd,-0.6570951334836462
