,p,ratio,n,beta,Graph,rep,Rand,Estimator,Bias
21919,0.15,2,9216,2,96-0,383,Bernoulli,LeastSqs-Num,1.2381854434212827
21920,0.15,2,9216,2,96-0,384,Bernoulli,Graph-Aware,-0.35027037823747
21921,0.15,2,9216,2,96-0,384,Bernoulli,Diff-Means-Stnd,-0.6723658992041162
21922,0.15,2,9216,2,96-0,384,Bernoulli,Diff-Means-Frac-0.75,-1.116850679382081
21923,0.15,2,9216,2,96-0,384,Bernoulli,LeastSqs-Prop,-0.9780567362231679
21924,0.15,2,9216,2,96-0,384,Bernoulli,LeastSqs-Num,1.1952775692747506
21925,0.15,2,9216,2,96-0,385,Bernoulli,Graph-Aware,0.20705329519075502
21926,0.15,2,9216,2,96-0,385,Bernoulli,Diff-Means-Stnd,-0.6781973628842006
21927,0.15,2,9216,2,96-0,385,Bernoulli,Diff-Means-Frac-0.75,-1.1165766268508701
21928,0.15,2,9216,2,96-0,385,Bernoulli,LeastSqs-Prop,-1.0517735321009187
21929,0.15,2,9216,2,96-0,385,Bernoulli,LeastSqs-Num,1.2553221091921722
21930,0.15,2,9216,2,96-0,386,Bernoulli,Graph-Aware,0.36821412331526077
21931,0.15,2,9216,2,96-0,386,Bernoulli,Diff-Means-Stnd,-0.6738082772187963
21932,0.15,2,9216,2,96-0,386,Bernoulli,Diff-Means-Frac-0.75,-0.48257801534879413
21933,0.15,2,9216,2,96-0,386,Bernoulli,LeastSqs-Prop,-0.9218647838159313
21934,0.15,2,9216,2,96-0,386,Bernoulli,LeastSqs-Num,1.1049421790270368
21935,0.15,2,9216,2,96-0,387,Bernoulli,Graph-Aware,0.5342260345087009
21936,0.15,2,9216,2,96-0,387,Bernoulli,Diff-Means-Stnd,-0.6750642193476893
21937,0.15,2,9216,2,96-0,387,Bernoulli,Diff-Means-Frac-0.75,-0.6454244477523361
21938,0.15,2,9216,2,96-0,387,Bernoulli,LeastSqs-Prop,-0.9488840173738707
21939,0.15,2,9216,2,96-0,387,Bernoulli,LeastSqs-Num,1.1871832827884412
21940,0.15,2,9216,2,96-0,388,Bernoulli,Graph-Aware,-0.3373358922291434
21941,0.15,2,9216,2,96-0,388,Bernoulli,Diff-Means-Stnd,-0.6730735999522143
21942,0.15,2,9216,2,96-0,388,Bernoulli,Diff-Means-Frac-0.75,-1.1180222340589676
21943,0.15,2,9216,2,96-0,388,Bernoulli,LeastSqs-Prop,-1.017713029736545
21944,0.15,2,9216,2,96-0,388,Bernoulli,LeastSqs-Num,1.2222770534084197
21945,0.15,2,9216,2,96-0,389,Bernoulli,Graph-Aware,-0.3194972568202016
21946,0.15,2,9216,2,96-0,389,Bernoulli,Diff-Means-Stnd,-0.6779208045576166
21947,0.15,2,9216,2,96-0,389,Bernoulli,Diff-Means-Frac-0.75,-0.49398074625821287
21948,0.15,2,9216,2,96-0,389,Bernoulli,LeastSqs-Prop,-0.9761261428157508
21949,0.15,2,9216,2,96-0,389,Bernoulli,LeastSqs-Num,1.2073129437120973
21950,0.15,2,9216,2,96-0,390,Bernoulli,Graph-Aware,0.13061213887793618
21951,0.15,2,9216,2,96-0,390,Bernoulli,Diff-Means-Stnd,-0.6702620392037338
21952,0.15,2,9216,2,96-0,390,Bernoulli,Diff-Means-Frac-0.75,-1.11636001523893
21953,0.15,2,9216,2,96-0,390,Bernoulli,LeastSqs-Prop,-0.9569313685745676
21954,0.15,2,9216,2,96-0,390,Bernoulli,LeastSqs-Num,1.2627122289475015
21955,0.15,2,9216,2,96-0,391,Bernoulli,Graph-Aware,0.46718965097240833
21956,0.15,2,9216,2,96-0,391,Bernoulli,Diff-Means-Stnd,-0.6752178289280605
21957,0.15,2,9216,2,96-0,391,Bernoulli,Diff-Means-Frac-0.75,-1.1144429451069304
21958,0.15,2,9216,2,96-0,391,Bernoulli,LeastSqs-Prop,-0.924466325569794
21959,0.15,2,9216,2,96-0,391,Bernoulli,LeastSqs-Num,1.079644448755596
21960,0.15,2,9216,2,96-0,392,Bernoulli,Graph-Aware,-0.20972927997472837
21961,0.15,2,9216,2,96-0,392,Bernoulli,Diff-Means-Stnd,-0.6865942938312365
21962,0.15,2,9216,2,96-0,392,Bernoulli,Diff-Means-Frac-0.75,-1.116233892231885
21963,0.15,2,9216,2,96-0,392,Bernoulli,LeastSqs-Prop,-1.0456059573452727
21964,0.15,2,9216,2,96-0,392,Bernoulli,LeastSqs-Num,1.2964187252632007
21965,0.15,2,9216,2,96-0,393,Bernoulli,Graph-Aware,0.34075959986311866
21966,0.15,2,9216,2,96-0,393,Bernoulli,Diff-Means-Stnd,-0.6771473339013232
21967,0.15,2,9216,2,96-0,393,Bernoulli,Diff-Means-Frac-0.75,-1.1162600252303132
21968,0.15,2,9216,2,96-0,393,Bernoulli,LeastSqs-Prop,-0.9650321042141689
21969,0.15,2,9216,2,96-0,393,Bernoulli,LeastSqs-Num,1.3255573907116907
21970,0.15,2,9216,2,96-0,394,Bernoulli,Graph-Aware,-0.0240226008560605
21971,0.15,2,9216,2,96-0,394,Bernoulli,Diff-Means-Stnd,-0.6760141216642376
21972,0.15,2,9216,2,96-0,394,Bernoulli,Diff-Means-Frac-0.75,-1.113591431297084
21973,0.15,2,9216,2,96-0,394,Bernoulli,LeastSqs-Prop,-0.9005428138437488
21974,0.15,2,9216,2,96-0,394,Bernoulli,LeastSqs-Num,1.2248157248733647
21975,0.15,2,9216,2,96-0,395,Bernoulli,Graph-Aware,-0.8544285931826311
21976,0.15,2,9216,2,96-0,395,Bernoulli,Diff-Means-Stnd,-0.6697773921874481
21977,0.15,2,9216,2,96-0,395,Bernoulli,Diff-Means-Frac-0.75,-1.1133365650982003
21978,0.15,2,9216,2,96-0,395,Bernoulli,LeastSqs-Prop,-1.0530843663078586
21979,0.15,2,9216,2,96-0,395,Bernoulli,LeastSqs-Num,1.2846992285866268
21980,0.15,2,9216,2,96-0,396,Bernoulli,Graph-Aware,0.22630693108930947
21981,0.15,2,9216,2,96-0,396,Bernoulli,Diff-Means-Stnd,-0.6679441852983425
21982,0.15,2,9216,2,96-0,396,Bernoulli,Diff-Means-Frac-0.75,-0.7477783167057154
21983,0.15,2,9216,2,96-0,396,Bernoulli,LeastSqs-Prop,-0.9829424335644104
21984,0.15,2,9216,2,96-0,396,Bernoulli,LeastSqs-Num,1.307740593613102
21985,0.15,2,9216,2,96-0,397,Bernoulli,Graph-Aware,-0.6464517461840013
21986,0.15,2,9216,2,96-0,397,Bernoulli,Diff-Means-Stnd,-0.6835508496779658
21987,0.15,2,9216,2,96-0,397,Bernoulli,Diff-Means-Frac-0.75,-1.1157775906730962
21988,0.15,2,9216,2,96-0,397,Bernoulli,LeastSqs-Prop,-1.1066143216013482
21989,0.15,2,9216,2,96-0,397,Bernoulli,LeastSqs-Num,1.1520716471672663
21990,0.15,2,9216,2,96-0,398,Bernoulli,Graph-Aware,-0.21047418631221051
21991,0.15,2,9216,2,96-0,398,Bernoulli,Diff-Means-Stnd,-0.6809495298787853
21992,0.15,2,9216,2,96-0,398,Bernoulli,Diff-Means-Frac-0.75,-0.6214329365131755
21993,0.15,2,9216,2,96-0,398,Bernoulli,LeastSqs-Prop,-1.033080153576423
21994,0.15,2,9216,2,96-0,398,Bernoulli,LeastSqs-Num,1.0937859050123433
21995,0.15,2,9216,2,96-0,399,Bernoulli,Graph-Aware,-0.09061484263885108
21996,0.15,2,9216,2,96-0,399,Bernoulli,Diff-Means-Stnd,-0.6791946592713617
21997,0.15,2,9216,2,96-0,399,Bernoulli,Diff-Means-Frac-0.75,-1.1157079951956246
21998,0.15,2,9216,2,96-0,399,Bernoulli,LeastSqs-Prop,-1.120132350719883
21999,0.15,2,9216,2,96-0,399,Bernoulli,LeastSqs-Num,1.1427045229047053
22000,0.15,2,9216,2,96-0,400,Bernoulli,Graph-Aware,0.15839196635931432
22001,0.15,2,9216,2,96-0,400,Bernoulli,Diff-Means-Stnd,-0.6720554029671194
22002,0.15,2,9216,2,96-0,400,Bernoulli,Diff-Means-Frac-0.75,-0.8510895470686333
22003,0.15,2,9216,2,96-0,400,Bernoulli,LeastSqs-Prop,-1.0107784199325596
22004,0.15,2,9216,2,96-0,400,Bernoulli,LeastSqs-Num,1.127472017475551
22005,0.15,2,9216,2,96-0,401,Bernoulli,Graph-Aware,-0.062479587921330994
22006,0.15,2,9216,2,96-0,401,Bernoulli,Diff-Means-Stnd,-0.6721821306222592
22007,0.15,2,9216,2,96-0,401,Bernoulli,Diff-Means-Frac-0.75,-1.1151432041926022
22008,0.15,2,9216,2,96-0,401,Bernoulli,LeastSqs-Prop,-1.0403980067572567
22009,0.15,2,9216,2,96-0,401,Bernoulli,LeastSqs-Num,1.091793279536747
22010,0.15,2,9216,2,96-0,402,Bernoulli,Graph-Aware,-0.14640455769960165
22011,0.15,2,9216,2,96-0,402,Bernoulli,Diff-Means-Stnd,-0.6855258187905142
22012,0.15,2,9216,2,96-0,402,Bernoulli,Diff-Means-Frac-0.75,-1.1152304313668162
22013,0.15,2,9216,2,96-0,402,Bernoulli,LeastSqs-Prop,-1.0488352914337016
22014,0.15,2,9216,2,96-0,402,Bernoulli,LeastSqs-Num,1.3086872114463908
22015,0.15,2,9216,2,96-0,403,Bernoulli,Graph-Aware,-0.07680301673114402
22016,0.15,2,9216,2,96-0,403,Bernoulli,Diff-Means-Stnd,-0.6743904239713356
22017,0.15,2,9216,2,96-0,403,Bernoulli,Diff-Means-Frac-0.75,-0.6679041572540102
22018,0.15,2,9216,2,96-0,403,Bernoulli,LeastSqs-Prop,-0.9790610714443042
22019,0.15,2,9216,2,96-0,403,Bernoulli,LeastSqs-Num,1.3914902982033706
22020,0.15,2,9216,2,96-0,404,Bernoulli,Graph-Aware,1.2415673569081367
22021,0.15,2,9216,2,96-0,404,Bernoulli,Diff-Means-Stnd,-0.6693331970023345
22022,0.15,2,9216,2,96-0,404,Bernoulli,Diff-Means-Frac-0.75,-1.1158032216932763
22023,0.15,2,9216,2,96-0,404,Bernoulli,LeastSqs-Prop,-0.8755970440018295
22024,0.15,2,9216,2,96-0,404,Bernoulli,LeastSqs-Num,1.1037152687995087
22025,0.15,2,9216,2,96-0,405,Bernoulli,Graph-Aware,-1.0316434990901076
22026,0.15,2,9216,2,96-0,405,Bernoulli,Diff-Means-Stnd,-0.6887545621956576
22027,0.15,2,9216,2,96-0,405,Bernoulli,Diff-Means-Frac-0.75,-1.1162062736962668
22028,0.15,2,9216,2,96-0,405,Bernoulli,LeastSqs-Prop,-1.0093907790189038
22029,0.15,2,9216,2,96-0,405,Bernoulli,LeastSqs-Num,1.1963514986004873
22030,0.15,2,9216,2,96-0,406,Bernoulli,Graph-Aware,0.8079923365564124
22031,0.15,2,9216,2,96-0,406,Bernoulli,Diff-Means-Stnd,-0.6773970301560885
22032,0.15,2,9216,2,96-0,406,Bernoulli,Diff-Means-Frac-0.75,-0.6609570678791519
22033,0.15,2,9216,2,96-0,406,Bernoulli,LeastSqs-Prop,-1.0450875894468112
22034,0.15,2,9216,2,96-0,406,Bernoulli,LeastSqs-Num,0.9813324144813378
22035,0.15,2,9216,2,96-0,407,Bernoulli,Graph-Aware,-0.6241456180323366
22036,0.15,2,9216,2,96-0,407,Bernoulli,Diff-Means-Stnd,-0.6676501199583067
22037,0.15,2,9216,2,96-0,407,Bernoulli,Diff-Means-Frac-0.75,-1.1152359552993156
22038,0.15,2,9216,2,96-0,407,Bernoulli,LeastSqs-Prop,-1.117675445487788
22039,0.15,2,9216,2,96-0,407,Bernoulli,LeastSqs-Num,1.2239514039969273
22040,0.15,2,9216,2,96-0,408,Bernoulli,Graph-Aware,0.4782409911814791
22041,0.15,2,9216,2,96-0,408,Bernoulli,Diff-Means-Stnd,-0.6704606714425624
22042,0.15,2,9216,2,96-0,408,Bernoulli,Diff-Means-Frac-0.75,-1.1145982106138268
22043,0.15,2,9216,2,96-0,408,Bernoulli,LeastSqs-Prop,-0.8499266752812406
22044,0.15,2,9216,2,96-0,408,Bernoulli,LeastSqs-Num,1.1523295899378767
22045,0.15,2,9216,2,96-0,409,Bernoulli,Graph-Aware,-0.684031806930306
22046,0.15,2,9216,2,96-0,409,Bernoulli,Diff-Means-Stnd,-0.6738351267897256
22047,0.15,2,9216,2,96-0,409,Bernoulli,Diff-Means-Frac-0.75,-0.538166202902182
22048,0.15,2,9216,2,96-0,409,Bernoulli,LeastSqs-Prop,-1.0031703749180454
22049,0.15,2,9216,2,96-0,409,Bernoulli,LeastSqs-Num,1.4357481472685345
22050,0.15,2,9216,2,96-0,410,Bernoulli,Graph-Aware,-0.08201884224891239
22051,0.15,2,9216,2,96-0,410,Bernoulli,Diff-Means-Stnd,-0.6698918051513114
22052,0.15,2,9216,2,96-0,410,Bernoulli,Diff-Means-Frac-0.75,-1.1165738426229819
22053,0.15,2,9216,2,96-0,410,Bernoulli,LeastSqs-Prop,-0.9120968499216622
22054,0.15,2,9216,2,96-0,410,Bernoulli,LeastSqs-Num,1.2811541819869352
22055,0.15,2,9216,2,96-0,411,Bernoulli,Graph-Aware,0.05611963755903168
22056,0.15,2,9216,2,96-0,411,Bernoulli,Diff-Means-Stnd,-0.6712549759988482
22057,0.15,2,9216,2,96-0,411,Bernoulli,Diff-Means-Frac-0.75,-1.115091369638042
22058,0.15,2,9216,2,96-0,411,Bernoulli,LeastSqs-Prop,-1.080612850326802
22059,0.15,2,9216,2,96-0,411,Bernoulli,LeastSqs-Num,1.235228123063435
22060,0.15,2,9216,2,96-0,412,Bernoulli,Graph-Aware,0.507598533036529
22061,0.15,2,9216,2,96-0,412,Bernoulli,Diff-Means-Stnd,-0.671330911140478
22062,0.15,2,9216,2,96-0,412,Bernoulli,Diff-Means-Frac-0.75,-1.1159271691106587
22063,0.15,2,9216,2,96-0,412,Bernoulli,LeastSqs-Prop,-1.0110904945191264
22064,0.15,2,9216,2,96-0,412,Bernoulli,LeastSqs-Num,1.3065709332729007
22065,0.15,2,9216,2,96-0,413,Bernoulli,Graph-Aware,0.08667962643996628
22066,0.15,2,9216,2,96-0,413,Bernoulli,Diff-Means-Stnd,-0.6763300331281348
22067,0.15,2,9216,2,96-0,413,Bernoulli,Diff-Means-Frac-0.75,-1.1177867065364755
22068,0.15,2,9216,2,96-0,413,Bernoulli,LeastSqs-Prop,-0.9648198765007074
22069,0.15,2,9216,2,96-0,413,Bernoulli,LeastSqs-Num,1.3531501949363143
22070,0.15,2,9216,2,96-0,414,Bernoulli,Graph-Aware,-0.03947763289533114
22071,0.15,2,9216,2,96-0,414,Bernoulli,Diff-Means-Stnd,-0.6698886656986999
22072,0.15,2,9216,2,96-0,414,Bernoulli,Diff-Means-Frac-0.75,-1.1142886401821461
22073,0.15,2,9216,2,96-0,414,Bernoulli,LeastSqs-Prop,-1.0941555422210378
22074,0.15,2,9216,2,96-0,414,Bernoulli,LeastSqs-Num,1.3656712062546614
22075,0.15,2,9216,2,96-0,415,Bernoulli,Graph-Aware,-0.9541942135060889
22076,0.15,2,9216,2,96-0,415,Bernoulli,Diff-Means-Stnd,-0.6660276159123073
22077,0.15,2,9216,2,96-0,415,Bernoulli,Diff-Means-Frac-0.75,-0.6191718706516163
22078,0.15,2,9216,2,96-0,415,Bernoulli,LeastSqs-Prop,-1.0736185732152987
22079,0.15,2,9216,2,96-0,415,Bernoulli,LeastSqs-Num,1.3844059197706142
22080,0.15,2,9216,2,96-0,416,Bernoulli,Graph-Aware,0.12859622583467972
22081,0.15,2,9216,2,96-0,416,Bernoulli,Diff-Means-Stnd,-0.6795050947047487
22082,0.15,2,9216,2,96-0,416,Bernoulli,Diff-Means-Frac-0.75,-1.115756407537113
22083,0.15,2,9216,2,96-0,416,Bernoulli,LeastSqs-Prop,-0.9756250162922276
22084,0.15,2,9216,2,96-0,416,Bernoulli,LeastSqs-Num,1.2663595122576132
22085,0.15,2,9216,2,96-0,417,Bernoulli,Graph-Aware,-0.2267984311086729
22086,0.15,2,9216,2,96-0,417,Bernoulli,Diff-Means-Stnd,-0.6903565854690249
22087,0.15,2,9216,2,96-0,417,Bernoulli,Diff-Means-Frac-0.75,-1.1174949533750904
22088,0.15,2,9216,2,96-0,417,Bernoulli,LeastSqs-Prop,-1.06388074504131
22089,0.15,2,9216,2,96-0,417,Bernoulli,LeastSqs-Num,1.4361532588763906
22090,0.15,2,9216,2,96-0,418,Bernoulli,Graph-Aware,-0.3708225107717049
22091,0.15,2,9216,2,96-0,418,Bernoulli,Diff-Means-Stnd,-0.6749229569907788
22092,0.15,2,9216,2,96-0,418,Bernoulli,Diff-Means-Frac-0.75,-0.47165687927736644
22093,0.15,2,9216,2,96-0,418,Bernoulli,LeastSqs-Prop,-1.0395022300333563
22094,0.15,2,9216,2,96-0,418,Bernoulli,LeastSqs-Num,1.290488405165549
22095,0.15,2,9216,2,96-0,419,Bernoulli,Graph-Aware,0.3117020555779437
22096,0.15,2,9216,2,96-0,419,Bernoulli,Diff-Means-Stnd,-0.6703790895188145
22097,0.15,2,9216,2,96-0,419,Bernoulli,Diff-Means-Frac-0.75,-1.1138466931539877
22098,0.15,2,9216,2,96-0,419,Bernoulli,LeastSqs-Prop,-0.9242461725753542
22099,0.15,2,9216,2,96-0,419,Bernoulli,LeastSqs-Num,1.3132480113200846
22100,0.15,2,9216,2,96-0,420,Bernoulli,Graph-Aware,-0.4507463245506782
22101,0.15,2,9216,2,96-0,420,Bernoulli,Diff-Means-Stnd,-0.6724039401316043
22102,0.15,2,9216,2,96-0,420,Bernoulli,Diff-Means-Frac-0.75,-1.1121065372663552
22103,0.15,2,9216,2,96-0,420,Bernoulli,LeastSqs-Prop,-1.1611965731341127
22104,0.15,2,9216,2,96-0,420,Bernoulli,LeastSqs-Num,1.109019803357616
22105,0.15,2,9216,2,96-0,421,Bernoulli,Graph-Aware,0.21422020781736162
22106,0.15,2,9216,2,96-0,421,Bernoulli,Diff-Means-Stnd,-0.6846160981176659
22107,0.15,2,9216,2,96-0,421,Bernoulli,Diff-Means-Frac-0.75,-0.8702856010296863
22108,0.15,2,9216,2,96-0,421,Bernoulli,LeastSqs-Prop,-1.0062581226751766
22109,0.15,2,9216,2,96-0,421,Bernoulli,LeastSqs-Num,1.272355087313748
22110,0.15,2,9216,2,96-0,422,Bernoulli,Graph-Aware,-0.41806474632033147
22111,0.15,2,9216,2,96-0,422,Bernoulli,Diff-Means-Stnd,-0.6664456374855161
22112,0.15,2,9216,2,96-0,422,Bernoulli,Diff-Means-Frac-0.75,-1.1148168438905037
22113,0.15,2,9216,2,96-0,422,Bernoulli,LeastSqs-Prop,-1.1153301991901443
22114,0.15,2,9216,2,96-0,422,Bernoulli,LeastSqs-Num,1.204849424738096
22115,0.15,2,9216,2,96-0,423,Bernoulli,Graph-Aware,0.4893067199869661
22116,0.15,2,9216,2,96-0,423,Bernoulli,Diff-Means-Stnd,-0.6699007604877449
22117,0.15,2,9216,2,96-0,423,Bernoulli,Diff-Means-Frac-0.75,-0.8102169907039439
22118,0.15,2,9216,2,96-0,423,Bernoulli,LeastSqs-Prop,-0.9645044579318538
22119,0.15,2,9216,2,96-0,423,Bernoulli,LeastSqs-Num,1.3180990886484625
22120,0.15,2,9216,2,96-0,424,Bernoulli,Graph-Aware,-0.3998288079398756
22121,0.15,2,9216,2,96-0,424,Bernoulli,Diff-Means-Stnd,-0.6833806645835326
22122,0.15,2,9216,2,96-0,424,Bernoulli,Diff-Means-Frac-0.75,-1.1182568446568704
22123,0.15,2,9216,2,96-0,424,Bernoulli,LeastSqs-Prop,-1.0438526679165223
22124,0.15,2,9216,2,96-0,424,Bernoulli,LeastSqs-Num,1.1771733637282387
22125,0.15,2,9216,2,96-0,425,Bernoulli,Graph-Aware,-0.8323524313390755
22126,0.15,2,9216,2,96-0,425,Bernoulli,Diff-Means-Stnd,-0.6840587642867555
22127,0.15,2,9216,2,96-0,425,Bernoulli,Diff-Means-Frac-0.75,-1.1124201047528248
22128,0.15,2,9216,2,96-0,425,Bernoulli,LeastSqs-Prop,-0.9422056620515735
22129,0.15,2,9216,2,96-0,425,Bernoulli,LeastSqs-Num,1.2843184477722593
22130,0.15,2,9216,2,96-0,426,Bernoulli,Graph-Aware,-0.3934728051413126
22131,0.15,2,9216,2,96-0,426,Bernoulli,Diff-Means-Stnd,-0.6646008819184379
22132,0.15,2,9216,2,96-0,426,Bernoulli,Diff-Means-Frac-0.75,-1.1172808362693578
22133,0.15,2,9216,2,96-0,426,Bernoulli,LeastSqs-Prop,-1.0327452444139982
22134,0.15,2,9216,2,96-0,426,Bernoulli,LeastSqs-Num,1.222180464779741
22135,0.15,2,9216,2,96-0,427,Bernoulli,Graph-Aware,1.9630601578305333
22136,0.15,2,9216,2,96-0,427,Bernoulli,Diff-Means-Stnd,-0.6832903424655872
22137,0.15,2,9216,2,96-0,427,Bernoulli,Diff-Means-Frac-0.75,-1.1208523308454508
22138,0.15,2,9216,2,96-0,427,Bernoulli,LeastSqs-Prop,-0.8297701356777598
22139,0.15,2,9216,2,96-0,427,Bernoulli,LeastSqs-Num,1.1467775331891095
22140,0.15,2,9216,2,96-0,428,Bernoulli,Graph-Aware,0.47430877723787446
22141,0.15,2,9216,2,96-0,428,Bernoulli,Diff-Means-Stnd,-0.6716662849070413
22142,0.15,2,9216,2,96-0,428,Bernoulli,Diff-Means-Frac-0.75,-1.1129431281460365
22143,0.15,2,9216,2,96-0,428,Bernoulli,LeastSqs-Prop,-0.9922116890326476
22144,0.15,2,9216,2,96-0,428,Bernoulli,LeastSqs-Num,1.276007096623407
22145,0.15,2,9216,2,96-0,429,Bernoulli,Graph-Aware,0.16080948455052488
22146,0.15,2,9216,2,96-0,429,Bernoulli,Diff-Means-Stnd,-0.6794834110461025
22147,0.15,2,9216,2,96-0,429,Bernoulli,Diff-Means-Frac-0.75,-1.1175608880800836
22148,0.15,2,9216,2,96-0,429,Bernoulli,LeastSqs-Prop,-1.03733081410423
22149,0.15,2,9216,2,96-0,429,Bernoulli,LeastSqs-Num,1.1689851942251648
22150,0.15,2,9216,2,96-0,430,Bernoulli,Graph-Aware,-0.14858566258375502
22151,0.15,2,9216,2,96-0,430,Bernoulli,Diff-Means-Stnd,-0.6598942777075825
22152,0.15,2,9216,2,96-0,430,Bernoulli,Diff-Means-Frac-0.75,-1.112973126617331
22153,0.15,2,9216,2,96-0,430,Bernoulli,LeastSqs-Prop,-1.0628680676465765
22154,0.15,2,9216,2,96-0,430,Bernoulli,LeastSqs-Num,1.0284941060508106
22155,0.15,2,9216,2,96-0,431,Bernoulli,Graph-Aware,1.1978219751244459
22156,0.15,2,9216,2,96-0,431,Bernoulli,Diff-Means-Stnd,-0.6725843976810645
22157,0.15,2,9216,2,96-0,431,Bernoulli,Diff-Means-Frac-0.75,-1.1151736175883362
22158,0.15,2,9216,2,96-0,431,Bernoulli,LeastSqs-Prop,-0.9715049359439957
22159,0.15,2,9216,2,96-0,431,Bernoulli,LeastSqs-Num,1.0152927924844788
22160,0.15,2,9216,2,96-0,432,Bernoulli,Graph-Aware,2.2015177494530414
22161,0.15,2,9216,2,96-0,432,Bernoulli,Diff-Means-Stnd,-0.6786765226455482
22162,0.15,2,9216,2,96-0,432,Bernoulli,Diff-Means-Frac-0.75,-1.1203977778719136
22163,0.15,2,9216,2,96-0,432,Bernoulli,LeastSqs-Prop,-1.024667526699057
22164,0.15,2,9216,2,96-0,432,Bernoulli,LeastSqs-Num,1.180589171483096
22165,0.15,2,9216,2,96-0,433,Bernoulli,Graph-Aware,1.2871391434786614
22166,0.15,2,9216,2,96-0,433,Bernoulli,Diff-Means-Stnd,-0.6630935071926951
22167,0.15,2,9216,2,96-0,433,Bernoulli,Diff-Means-Frac-0.75,-1.1145248123118507
22168,0.15,2,9216,2,96-0,433,Bernoulli,LeastSqs-Prop,-0.948189056392737
22169,0.15,2,9216,2,96-0,433,Bernoulli,LeastSqs-Num,1.2848960902023532
22170,0.15,2,9216,2,96-0,434,Bernoulli,Graph-Aware,0.5184977544736042
22171,0.15,2,9216,2,96-0,434,Bernoulli,Diff-Means-Stnd,-0.6744062881983349
22172,0.15,2,9216,2,96-0,434,Bernoulli,Diff-Means-Frac-0.75,-1.1156374337027721
22173,0.15,2,9216,2,96-0,434,Bernoulli,LeastSqs-Prop,-0.9203206197617978
22174,0.15,2,9216,2,96-0,434,Bernoulli,LeastSqs-Num,1.216504120205031
22175,0.15,2,9216,2,96-0,435,Bernoulli,Graph-Aware,0.37959441801340177
22176,0.15,2,9216,2,96-0,435,Bernoulli,Diff-Means-Stnd,-0.6715977457669454
22177,0.15,2,9216,2,96-0,435,Bernoulli,Diff-Means-Frac-0.75,-1.1181898568855828
22178,0.15,2,9216,2,96-0,435,Bernoulli,LeastSqs-Prop,-0.9802983650158767
22179,0.15,2,9216,2,96-0,435,Bernoulli,LeastSqs-Num,1.3694910995372473
22180,0.15,2,9216,2,96-0,436,Bernoulli,Graph-Aware,0.05960757986682916
22181,0.15,2,9216,2,96-0,436,Bernoulli,Diff-Means-Stnd,-0.6654227575978214
22182,0.15,2,9216,2,96-0,436,Bernoulli,Diff-Means-Frac-0.75,-0.4341979841106119
22183,0.15,2,9216,2,96-0,436,Bernoulli,LeastSqs-Prop,-0.9971901550680904
22184,0.15,2,9216,2,96-0,436,Bernoulli,LeastSqs-Num,1.1955453968270064
22185,0.15,2,9216,2,96-0,437,Bernoulli,Graph-Aware,-0.2553683416907385
22186,0.15,2,9216,2,96-0,437,Bernoulli,Diff-Means-Stnd,-0.6634717233161456
22187,0.15,2,9216,2,96-0,437,Bernoulli,Diff-Means-Frac-0.75,-1.1158320473670846
22188,0.15,2,9216,2,96-0,437,Bernoulli,LeastSqs-Prop,-1.1089708274175947
22189,0.15,2,9216,2,96-0,437,Bernoulli,LeastSqs-Num,1.3284347336642928
22190,0.15,2,9216,2,96-0,438,Bernoulli,Graph-Aware,0.18180072666561675
22191,0.15,2,9216,2,96-0,438,Bernoulli,Diff-Means-Stnd,-0.6686241899748924
22192,0.15,2,9216,2,96-0,438,Bernoulli,Diff-Means-Frac-0.75,-1.119984626486148
22193,0.15,2,9216,2,96-0,438,Bernoulli,LeastSqs-Prop,-1.1444356108007552
22194,0.15,2,9216,2,96-0,438,Bernoulli,LeastSqs-Num,1.3005642307827616
22195,0.15,2,9216,2,96-0,439,Bernoulli,Graph-Aware,-0.08576139910838904
22196,0.15,2,9216,2,96-0,439,Bernoulli,Diff-Means-Stnd,-0.6824062843000718
22197,0.15,2,9216,2,96-0,439,Bernoulli,Diff-Means-Frac-0.75,-1.118176402133565
22198,0.15,2,9216,2,96-0,439,Bernoulli,LeastSqs-Prop,-1.0848775805979536
22199,0.15,2,9216,2,96-0,439,Bernoulli,LeastSqs-Num,1.2361786833514958
22200,0.15,2,9216,2,96-0,440,Bernoulli,Graph-Aware,-0.4053381905369227
22201,0.15,2,9216,2,96-0,440,Bernoulli,Diff-Means-Stnd,-0.6706308633549692
22202,0.15,2,9216,2,96-0,440,Bernoulli,Diff-Means-Frac-0.75,-0.46298474672378037
22203,0.15,2,9216,2,96-0,440,Bernoulli,LeastSqs-Prop,-1.0473875446417291
22204,0.15,2,9216,2,96-0,440,Bernoulli,LeastSqs-Num,1.1554370921038595
22205,0.15,2,9216,2,96-0,441,Bernoulli,Graph-Aware,-0.5704232903652133
22206,0.15,2,9216,2,96-0,441,Bernoulli,Diff-Means-Stnd,-0.6777165152590765
22207,0.15,2,9216,2,96-0,441,Bernoulli,Diff-Means-Frac-0.75,-1.1165090407370664
22208,0.15,2,9216,2,96-0,441,Bernoulli,LeastSqs-Prop,-1.1481249869981103
22209,0.15,2,9216,2,96-0,441,Bernoulli,LeastSqs-Num,1.3082026753651206
22210,0.15,2,9216,2,96-0,442,Bernoulli,Graph-Aware,-0.6207077412273541
