,p,ratio,n,beta,Graph,rep,Rand,Estimator,Bias
2475,0.2,0.01,9216,2,96-0,495,Bernoulli,Graph-Aware,0.0143973947872502
2476,0.2,0.01,9216,2,96-0,495,Bernoulli,Diff-Means-Stnd,-0.022035689709171122
2477,0.2,0.01,9216,2,96-0,495,Bernoulli,Diff-Means-Frac-0.75,-1.0843644336219982
2478,0.2,0.01,9216,2,96-0,495,Bernoulli,LeastSqs-Prop,-0.08573672007451826
2479,0.2,0.01,9216,2,96-0,495,Bernoulli,LeastSqs-Num,-0.034488592854880366
2480,0.2,0.01,9216,2,96-0,496,Bernoulli,Graph-Aware,0.3080701011900043
2481,0.2,0.01,9216,2,96-0,496,Bernoulli,Diff-Means-Stnd,-0.0090511395615277
2482,0.2,0.01,9216,2,96-0,496,Bernoulli,Diff-Means-Frac-0.75,-0.3513116640599635
2483,0.2,0.01,9216,2,96-0,496,Bernoulli,LeastSqs-Prop,0.11232600469881408
2484,0.2,0.01,9216,2,96-0,496,Bernoulli,LeastSqs-Num,0.02789108706645564
2485,0.2,0.01,9216,2,96-0,497,Bernoulli,Graph-Aware,0.3168291093100662
2486,0.2,0.01,9216,2,96-0,497,Bernoulli,Diff-Means-Stnd,-0.010523929060785508
2487,0.2,0.01,9216,2,96-0,497,Bernoulli,Diff-Means-Frac-0.75,0.3174879009257722
2488,0.2,0.01,9216,2,96-0,497,Bernoulli,LeastSqs-Prop,0.002072129681682235
2489,0.2,0.01,9216,2,96-0,497,Bernoulli,LeastSqs-Num,0.06771840235430793
2490,0.2,0.01,9216,2,96-0,498,Bernoulli,Graph-Aware,-0.2607964464049811
2491,0.2,0.01,9216,2,96-0,498,Bernoulli,Diff-Means-Stnd,0.005037569035156131
2492,0.2,0.01,9216,2,96-0,498,Bernoulli,Diff-Means-Frac-0.75,-1.085567452040054
2493,0.2,0.01,9216,2,96-0,498,Bernoulli,LeastSqs-Prop,-0.041887938003462626
2494,0.2,0.01,9216,2,96-0,498,Bernoulli,LeastSqs-Num,-0.05999665328979703
2495,0.2,0.01,9216,2,96-0,499,Bernoulli,Graph-Aware,0.1459605516333473
2496,0.2,0.01,9216,2,96-0,499,Bernoulli,Diff-Means-Stnd,-0.018267179556056903
2497,0.2,0.01,9216,2,96-0,499,Bernoulli,Diff-Means-Frac-0.75,-1.0839665471039217
2498,0.2,0.01,9216,2,96-0,499,Bernoulli,LeastSqs-Prop,0.024781035645012474
2499,0.2,0.01,9216,2,96-0,499,Bernoulli,LeastSqs-Num,0.0871725414600273
2500,0.2,0.01,9216,2,96-0,500,Bernoulli,Graph-Aware,0.339850205365023
2501,0.2,0.01,9216,2,96-0,500,Bernoulli,Diff-Means-Stnd,0.004024940634402218
2502,0.2,0.01,9216,2,96-0,500,Bernoulli,Diff-Means-Frac-0.75,0.017659564470092412
2503,0.2,0.01,9216,2,96-0,500,Bernoulli,LeastSqs-Prop,0.08160272609464338
2504,0.2,0.01,9216,2,96-0,500,Bernoulli,LeastSqs-Num,0.0877606334094619
2505,0.2,0.01,9216,2,96-0,501,Bernoulli,Graph-Aware,0.17157347168971776
2506,0.2,0.01,9216,2,96-0,501,Bernoulli,Diff-Means-Stnd,-0.011290977081792365
2507,0.2,0.01,9216,2,96-0,501,Bernoulli,Diff-Means-Frac-0.75,0.3235899245983708
2508,0.2,0.01,9216,2,96-0,501,Bernoulli,LeastSqs-Prop,-0.12573432747335528
2509,0.2,0.01,9216,2,96-0,501,Bernoulli,LeastSqs-Num,-0.1329405972081879
2510,0.2,0.01,9216,2,96-0,502,Bernoulli,Graph-Aware,0.27816662951645094
2511,0.2,0.01,9216,2,96-0,502,Bernoulli,Diff-Means-Stnd,-0.033792285920986896
2512,0.2,0.01,9216,2,96-0,502,Bernoulli,Diff-Means-Frac-0.75,-1.0857527684695427
2513,0.2,0.01,9216,2,96-0,502,Bernoulli,LeastSqs-Prop,0.07080027326016083
2514,0.2,0.01,9216,2,96-0,502,Bernoulli,LeastSqs-Num,0.02794384058928664
2515,0.2,0.01,9216,2,96-0,503,Bernoulli,Graph-Aware,-0.16460460106770175
2516,0.2,0.01,9216,2,96-0,503,Bernoulli,Diff-Means-Stnd,-0.026423129004255717
2517,0.2,0.01,9216,2,96-0,503,Bernoulli,Diff-Means-Frac-0.75,-0.1511752719162683
2518,0.2,0.01,9216,2,96-0,503,Bernoulli,LeastSqs-Prop,-0.07782186661173618
2519,0.2,0.01,9216,2,96-0,503,Bernoulli,LeastSqs-Num,-0.11379706458706798
2520,0.2,0.01,9216,2,96-0,504,Bernoulli,Graph-Aware,-0.5697150083643981
2521,0.2,0.01,9216,2,96-0,504,Bernoulli,Diff-Means-Stnd,-0.013061966489953742
2522,0.2,0.01,9216,2,96-0,504,Bernoulli,Diff-Means-Frac-0.75,0.5293170932392108
2523,0.2,0.01,9216,2,96-0,504,Bernoulli,LeastSqs-Prop,-0.0003950145500322277
2524,0.2,0.01,9216,2,96-0,504,Bernoulli,LeastSqs-Num,-0.0329835179032697
2525,0.2,0.01,9216,2,96-0,505,Bernoulli,Graph-Aware,-0.06432864911620652
2526,0.2,0.01,9216,2,96-0,505,Bernoulli,Diff-Means-Stnd,-0.0009130308218723925
2527,0.2,0.01,9216,2,96-0,505,Bernoulli,Diff-Means-Frac-0.75,-1.0848227066696856
2528,0.2,0.01,9216,2,96-0,505,Bernoulli,LeastSqs-Prop,0.14213707493580716
2529,0.2,0.01,9216,2,96-0,505,Bernoulli,LeastSqs-Num,0.09281458042117087
2530,0.2,0.01,9216,2,96-0,506,Bernoulli,Graph-Aware,0.11616276951348606
2531,0.2,0.01,9216,2,96-0,506,Bernoulli,Diff-Means-Stnd,-0.016954075186820194
2532,0.2,0.01,9216,2,96-0,506,Bernoulli,Diff-Means-Frac-0.75,0.6585742657808868
2533,0.2,0.01,9216,2,96-0,506,Bernoulli,LeastSqs-Prop,0.006444787041328066
2534,0.2,0.01,9216,2,96-0,506,Bernoulli,LeastSqs-Num,-0.04106173287624331
2535,0.2,0.01,9216,2,96-0,507,Bernoulli,Graph-Aware,0.2898754445866086
2536,0.2,0.01,9216,2,96-0,507,Bernoulli,Diff-Means-Stnd,-0.02932941969230996
2537,0.2,0.01,9216,2,96-0,507,Bernoulli,Diff-Means-Frac-0.75,-1.0850348069724212
2538,0.2,0.01,9216,2,96-0,507,Bernoulli,LeastSqs-Prop,0.02032623456554679
2539,0.2,0.01,9216,2,96-0,507,Bernoulli,LeastSqs-Num,-0.09886422261662144
2540,0.2,0.01,9216,2,96-0,508,Bernoulli,Graph-Aware,0.43998056533092816
2541,0.2,0.01,9216,2,96-0,508,Bernoulli,Diff-Means-Stnd,-0.001545238363427948
2542,0.2,0.01,9216,2,96-0,508,Bernoulli,Diff-Means-Frac-0.75,-0.013452451084810427
2543,0.2,0.01,9216,2,96-0,508,Bernoulli,LeastSqs-Prop,-0.15499667510740767
2544,0.2,0.01,9216,2,96-0,508,Bernoulli,LeastSqs-Num,-0.04646862216869946
2545,0.2,0.01,9216,2,96-0,509,Bernoulli,Graph-Aware,-0.3757483212531107
2546,0.2,0.01,9216,2,96-0,509,Bernoulli,Diff-Means-Stnd,-0.007541960084550036
2547,0.2,0.01,9216,2,96-0,509,Bernoulli,Diff-Means-Frac-0.75,-0.7462982358185815
2548,0.2,0.01,9216,2,96-0,509,Bernoulli,LeastSqs-Prop,-0.11404738899642305
2549,0.2,0.01,9216,2,96-0,509,Bernoulli,LeastSqs-Num,-0.06608981840953047
2550,0.2,0.01,9216,2,96-0,510,Bernoulli,Graph-Aware,-0.33701737746129723
2551,0.2,0.01,9216,2,96-0,510,Bernoulli,Diff-Means-Stnd,-0.012749935915965776
2552,0.2,0.01,9216,2,96-0,510,Bernoulli,Diff-Means-Frac-0.75,-1.0847252114601549
2553,0.2,0.01,9216,2,96-0,510,Bernoulli,LeastSqs-Prop,0.020202160163977002
2554,0.2,0.01,9216,2,96-0,510,Bernoulli,LeastSqs-Num,0.039506683737308014
2555,0.2,0.01,9216,2,96-0,511,Bernoulli,Graph-Aware,0.31284864897359627
2556,0.2,0.01,9216,2,96-0,511,Bernoulli,Diff-Means-Stnd,-0.030576287729483415
2557,0.2,0.01,9216,2,96-0,511,Bernoulli,Diff-Means-Frac-0.75,-0.3274363283746007
2558,0.2,0.01,9216,2,96-0,511,Bernoulli,LeastSqs-Prop,0.05022733071650821
2559,0.2,0.01,9216,2,96-0,511,Bernoulli,LeastSqs-Num,-0.08843512373108658
2560,0.2,0.01,9216,2,96-0,512,Bernoulli,Graph-Aware,-0.59448669402614
2561,0.2,0.01,9216,2,96-0,512,Bernoulli,Diff-Means-Stnd,-0.04523073177541073
2562,0.2,0.01,9216,2,96-0,512,Bernoulli,Diff-Means-Frac-0.75,-0.772873556371103
2563,0.2,0.01,9216,2,96-0,512,Bernoulli,LeastSqs-Prop,-0.17180391039977347
2564,0.2,0.01,9216,2,96-0,512,Bernoulli,LeastSqs-Num,-0.13431167324673612
2565,0.2,0.01,9216,2,96-0,513,Bernoulli,Graph-Aware,-0.028748750538377884
2566,0.2,0.01,9216,2,96-0,513,Bernoulli,Diff-Means-Stnd,-0.016447072446195875
2567,0.2,0.01,9216,2,96-0,513,Bernoulli,Diff-Means-Frac-0.75,0.17088979256528247
2568,0.2,0.01,9216,2,96-0,513,Bernoulli,LeastSqs-Prop,-0.09480455543779069
2569,0.2,0.01,9216,2,96-0,513,Bernoulli,LeastSqs-Num,-0.049495403148765334
2570,0.2,0.01,9216,2,96-0,514,Bernoulli,Graph-Aware,-0.178643305073144
2571,0.2,0.01,9216,2,96-0,514,Bernoulli,Diff-Means-Stnd,-0.015322443618413745
2572,0.2,0.01,9216,2,96-0,514,Bernoulli,Diff-Means-Frac-0.75,0.24712106999437178
2573,0.2,0.01,9216,2,96-0,514,Bernoulli,LeastSqs-Prop,-0.09678326645617653
2574,0.2,0.01,9216,2,96-0,514,Bernoulli,LeastSqs-Num,-0.10855500050766267
2575,0.2,0.01,9216,2,96-0,515,Bernoulli,Graph-Aware,0.043143574145373134
2576,0.2,0.01,9216,2,96-0,515,Bernoulli,Diff-Means-Stnd,-0.001003673067718386
2577,0.2,0.01,9216,2,96-0,515,Bernoulli,Diff-Means-Frac-0.75,0.4338644997904018
2578,0.2,0.01,9216,2,96-0,515,Bernoulli,LeastSqs-Prop,0.09857900584349175
2579,0.2,0.01,9216,2,96-0,515,Bernoulli,LeastSqs-Num,-0.05346526767670996
2580,0.2,0.01,9216,2,96-0,516,Bernoulli,Graph-Aware,0.2088752502173604
2581,0.2,0.01,9216,2,96-0,516,Bernoulli,Diff-Means-Stnd,-0.024759793375128337
2582,0.2,0.01,9216,2,96-0,516,Bernoulli,Diff-Means-Frac-0.75,0.5708379972787213
2583,0.2,0.01,9216,2,96-0,516,Bernoulli,LeastSqs-Prop,-0.06946129505682087
2584,0.2,0.01,9216,2,96-0,516,Bernoulli,LeastSqs-Num,-0.05118208645082399
2585,0.2,0.01,9216,2,96-0,517,Bernoulli,Graph-Aware,0.05376141578819418
2586,0.2,0.01,9216,2,96-0,517,Bernoulli,Diff-Means-Stnd,-0.020398580346672832
2587,0.2,0.01,9216,2,96-0,517,Bernoulli,Diff-Means-Frac-0.75,0.33441549562263684
2588,0.2,0.01,9216,2,96-0,517,Bernoulli,LeastSqs-Prop,0.03966749576754826
2589,0.2,0.01,9216,2,96-0,517,Bernoulli,LeastSqs-Num,0.007224556532607557
2590,0.2,0.01,9216,2,96-0,518,Bernoulli,Graph-Aware,-0.0012316455966626028
2591,0.2,0.01,9216,2,96-0,518,Bernoulli,Diff-Means-Stnd,-0.03073501833594908
2592,0.2,0.01,9216,2,96-0,518,Bernoulli,Diff-Means-Frac-0.75,0.5277965980121058
2593,0.2,0.01,9216,2,96-0,518,Bernoulli,LeastSqs-Prop,-0.05430444946240099
2594,0.2,0.01,9216,2,96-0,518,Bernoulli,LeastSqs-Num,0.013779035717502192
2595,0.2,0.01,9216,2,96-0,519,Bernoulli,Graph-Aware,-0.6993267755771005
2596,0.2,0.01,9216,2,96-0,519,Bernoulli,Diff-Means-Stnd,-0.022544415057030826
2597,0.2,0.01,9216,2,96-0,519,Bernoulli,Diff-Means-Frac-0.75,0.11454913178873394
2598,0.2,0.01,9216,2,96-0,519,Bernoulli,LeastSqs-Prop,-0.031506722559397446
2599,0.2,0.01,9216,2,96-0,519,Bernoulli,LeastSqs-Num,0.023412102916994554
2600,0.2,0.01,9216,2,96-0,520,Bernoulli,Graph-Aware,-0.3552037209831323
2601,0.2,0.01,9216,2,96-0,520,Bernoulli,Diff-Means-Stnd,-0.0051258426533148625
2602,0.2,0.01,9216,2,96-0,520,Bernoulli,Diff-Means-Frac-0.75,-0.047028814992378834
2603,0.2,0.01,9216,2,96-0,520,Bernoulli,LeastSqs-Prop,0.06851168322448743
2604,0.2,0.01,9216,2,96-0,520,Bernoulli,LeastSqs-Num,0.07949605501786286
2605,0.2,0.01,9216,2,96-0,521,Bernoulli,Graph-Aware,0.5035951245083763
2606,0.2,0.01,9216,2,96-0,521,Bernoulli,Diff-Means-Stnd,-0.01530998439159852
2607,0.2,0.01,9216,2,96-0,521,Bernoulli,Diff-Means-Frac-0.75,0.08700162268597453
2608,0.2,0.01,9216,2,96-0,521,Bernoulli,LeastSqs-Prop,-0.1549141798830614
2609,0.2,0.01,9216,2,96-0,521,Bernoulli,LeastSqs-Num,-0.04542934640728602
2610,0.2,0.01,9216,2,96-0,522,Bernoulli,Graph-Aware,-0.44867732605118993
2611,0.2,0.01,9216,2,96-0,522,Bernoulli,Diff-Means-Stnd,-0.030952053948641093
2612,0.2,0.01,9216,2,96-0,522,Bernoulli,Diff-Means-Frac-0.75,0.06878916183662401
2613,0.2,0.01,9216,2,96-0,522,Bernoulli,LeastSqs-Prop,-0.05530037650417217
2614,0.2,0.01,9216,2,96-0,522,Bernoulli,LeastSqs-Num,-0.04193691900294666
2615,0.2,0.01,9216,2,96-0,523,Bernoulli,Graph-Aware,-0.16165420211136233
2616,0.2,0.01,9216,2,96-0,523,Bernoulli,Diff-Means-Stnd,-0.010988633518821962
2617,0.2,0.01,9216,2,96-0,523,Bernoulli,Diff-Means-Frac-0.75,0.22053524442329034
2618,0.2,0.01,9216,2,96-0,523,Bernoulli,LeastSqs-Prop,-0.009198239790485126
2619,0.2,0.01,9216,2,96-0,523,Bernoulli,LeastSqs-Num,-0.08375319237038474
2620,0.2,0.01,9216,2,96-0,524,Bernoulli,Graph-Aware,0.4131383705576841
2621,0.2,0.01,9216,2,96-0,524,Bernoulli,Diff-Means-Stnd,0.008075251106251005
2622,0.2,0.01,9216,2,96-0,524,Bernoulli,Diff-Means-Frac-0.75,-0.32100362535213517
2623,0.2,0.01,9216,2,96-0,524,Bernoulli,LeastSqs-Prop,-0.06950562359489573
2624,0.2,0.01,9216,2,96-0,524,Bernoulli,LeastSqs-Num,-0.017583705177902517
2625,0.2,0.01,9216,2,96-0,525,Bernoulli,Graph-Aware,-0.16293229344010507
2626,0.2,0.01,9216,2,96-0,525,Bernoulli,Diff-Means-Stnd,-0.016853139146478856
2627,0.2,0.01,9216,2,96-0,525,Bernoulli,Diff-Means-Frac-0.75,0.5665427293311481
2628,0.2,0.01,9216,2,96-0,525,Bernoulli,LeastSqs-Prop,-0.034783472730759865
2629,0.2,0.01,9216,2,96-0,525,Bernoulli,LeastSqs-Num,-0.04414574889804009
2630,0.2,0.01,9216,2,96-0,526,Bernoulli,Graph-Aware,0.22100897697988273
2631,0.2,0.01,9216,2,96-0,526,Bernoulli,Diff-Means-Stnd,-0.016422672483458283
2632,0.2,0.01,9216,2,96-0,526,Bernoulli,Diff-Means-Frac-0.75,0.13157937235222048
2633,0.2,0.01,9216,2,96-0,526,Bernoulli,LeastSqs-Prop,-0.03880146992024261
2634,0.2,0.01,9216,2,96-0,526,Bernoulli,LeastSqs-Num,0.06754530343221607
2635,0.2,0.01,9216,2,96-0,527,Bernoulli,Graph-Aware,0.04574372752855163
2636,0.2,0.01,9216,2,96-0,527,Bernoulli,Diff-Means-Stnd,-0.024403616304739438
2637,0.2,0.01,9216,2,96-0,527,Bernoulli,Diff-Means-Frac-0.75,-0.086661546769067
2638,0.2,0.01,9216,2,96-0,527,Bernoulli,LeastSqs-Prop,0.05546436807874871
2639,0.2,0.01,9216,2,96-0,527,Bernoulli,LeastSqs-Num,0.07561880538337461
2640,0.2,0.01,9216,2,96-0,528,Bernoulli,Graph-Aware,-0.3467887718837014
2641,0.2,0.01,9216,2,96-0,528,Bernoulli,Diff-Means-Stnd,0.0037839740096747305
2642,0.2,0.01,9216,2,96-0,528,Bernoulli,Diff-Means-Frac-0.75,-1.0846035206894853
2643,0.2,0.01,9216,2,96-0,528,Bernoulli,LeastSqs-Prop,-0.08001025992948528
2644,0.2,0.01,9216,2,96-0,528,Bernoulli,LeastSqs-Num,0.011521814490938188
2645,0.2,0.01,9216,2,96-0,529,Bernoulli,Graph-Aware,0.3933774884849256
2646,0.2,0.01,9216,2,96-0,529,Bernoulli,Diff-Means-Stnd,-0.012556262385997486
2647,0.2,0.01,9216,2,96-0,529,Bernoulli,Diff-Means-Frac-0.75,0.1929727582092624
2648,0.2,0.01,9216,2,96-0,529,Bernoulli,LeastSqs-Prop,-0.01087078542525263
2649,0.2,0.01,9216,2,96-0,529,Bernoulli,LeastSqs-Num,0.05593957277904909
2650,0.2,0.01,9216,2,96-0,530,Bernoulli,Graph-Aware,-0.00390501024696854
2651,0.2,0.01,9216,2,96-0,530,Bernoulli,Diff-Means-Stnd,-0.04132639637399678
2652,0.2,0.01,9216,2,96-0,530,Bernoulli,Diff-Means-Frac-0.75,-0.058384504537420126
2653,0.2,0.01,9216,2,96-0,530,Bernoulli,LeastSqs-Prop,-0.08738300961504572
2654,0.2,0.01,9216,2,96-0,530,Bernoulli,LeastSqs-Num,-0.09499435471432775
2655,0.2,0.01,9216,2,96-0,531,Bernoulli,Graph-Aware,1.0996016610455814
2656,0.2,0.01,9216,2,96-0,531,Bernoulli,Diff-Means-Stnd,-0.040151533021219384
2657,0.2,0.01,9216,2,96-0,531,Bernoulli,Diff-Means-Frac-0.75,0.6794586249728378
2658,0.2,0.01,9216,2,96-0,531,Bernoulli,LeastSqs-Prop,0.022552368388355643
2659,0.2,0.01,9216,2,96-0,531,Bernoulli,LeastSqs-Num,-0.02943510582078166
2660,0.2,0.01,9216,2,96-0,532,Bernoulli,Graph-Aware,0.04836155004805159
2661,0.2,0.01,9216,2,96-0,532,Bernoulli,Diff-Means-Stnd,-0.010318804653283298
2662,0.2,0.01,9216,2,96-0,532,Bernoulli,Diff-Means-Frac-0.75,-0.4401055522920561
2663,0.2,0.01,9216,2,96-0,532,Bernoulli,LeastSqs-Prop,-0.08412762484084463
2664,0.2,0.01,9216,2,96-0,532,Bernoulli,LeastSqs-Num,-0.026269309320374707
2665,0.2,0.01,9216,2,96-0,533,Bernoulli,Graph-Aware,0.1928754168259013
2666,0.2,0.01,9216,2,96-0,533,Bernoulli,Diff-Means-Stnd,-0.0210316775960743
2667,0.2,0.01,9216,2,96-0,533,Bernoulli,Diff-Means-Frac-0.75,-0.6459273165701582
2668,0.2,0.01,9216,2,96-0,533,Bernoulli,LeastSqs-Prop,-0.020375206804437752
2669,0.2,0.01,9216,2,96-0,533,Bernoulli,LeastSqs-Num,0.178252597571537
2670,0.2,0.01,9216,2,96-0,534,Bernoulli,Graph-Aware,0.32175953785173134
2671,0.2,0.01,9216,2,96-0,534,Bernoulli,Diff-Means-Stnd,-0.01301207158742657
2672,0.2,0.01,9216,2,96-0,534,Bernoulli,Diff-Means-Frac-0.75,0.8271112920948978
2673,0.2,0.01,9216,2,96-0,534,Bernoulli,LeastSqs-Prop,0.017312857232169163
2674,0.2,0.01,9216,2,96-0,534,Bernoulli,LeastSqs-Num,-0.02159655761425914
2675,0.2,0.01,9216,2,96-0,535,Bernoulli,Graph-Aware,-0.8052903216574707
2676,0.2,0.01,9216,2,96-0,535,Bernoulli,Diff-Means-Stnd,-0.010465007164439348
2677,0.2,0.01,9216,2,96-0,535,Bernoulli,Diff-Means-Frac-0.75,-1.0838975778650928
2678,0.2,0.01,9216,2,96-0,535,Bernoulli,LeastSqs-Prop,-0.2566240849441952
2679,0.2,0.01,9216,2,96-0,535,Bernoulli,LeastSqs-Num,-0.03725882625363219
2680,0.2,0.01,9216,2,96-0,536,Bernoulli,Graph-Aware,0.46529676360461913
2681,0.2,0.01,9216,2,96-0,536,Bernoulli,Diff-Means-Stnd,-0.012187755999532122
2682,0.2,0.01,9216,2,96-0,536,Bernoulli,Diff-Means-Frac-0.75,-1.0850004618753022
2683,0.2,0.01,9216,2,96-0,536,Bernoulli,LeastSqs-Prop,-0.09286936846902184
2684,0.2,0.01,9216,2,96-0,536,Bernoulli,LeastSqs-Num,-0.0228573379814996
2685,0.2,0.01,9216,2,96-0,537,Bernoulli,Graph-Aware,0.05850182370115912
2686,0.2,0.01,9216,2,96-0,537,Bernoulli,Diff-Means-Stnd,-0.010911213138449668
2687,0.2,0.01,9216,2,96-0,537,Bernoulli,Diff-Means-Frac-0.75,0.3158646315699351
2688,0.2,0.01,9216,2,96-0,537,Bernoulli,LeastSqs-Prop,0.14712187192599283
2689,0.2,0.01,9216,2,96-0,537,Bernoulli,LeastSqs-Num,-0.01860390206256896
2690,0.2,0.01,9216,2,96-0,538,Bernoulli,Graph-Aware,-0.11638684112446221
2691,0.2,0.01,9216,2,96-0,538,Bernoulli,Diff-Means-Stnd,-0.01136735267893635
2692,0.2,0.01,9216,2,96-0,538,Bernoulli,Diff-Means-Frac-0.75,0.3615578396628537
2693,0.2,0.01,9216,2,96-0,538,Bernoulli,LeastSqs-Prop,0.02090446938378584
2694,0.2,0.01,9216,2,96-0,538,Bernoulli,LeastSqs-Num,0.09576888620643038
2695,0.2,0.01,9216,2,96-0,539,Bernoulli,Graph-Aware,0.03869246423699905
2696,0.2,0.01,9216,2,96-0,539,Bernoulli,Diff-Means-Stnd,-0.025651448576072412
2697,0.2,0.01,9216,2,96-0,539,Bernoulli,Diff-Means-Frac-0.75,-0.6888462304643014
2698,0.2,0.01,9216,2,96-0,539,Bernoulli,LeastSqs-Prop,-0.09633952883887885
2699,0.2,0.01,9216,2,96-0,539,Bernoulli,LeastSqs-Num,0.030616039900007948
2700,0.2,0.01,9216,2,96-0,540,Bernoulli,Graph-Aware,1.1382834629270453
2701,0.2,0.01,9216,2,96-0,540,Bernoulli,Diff-Means-Stnd,0.00608454955070937
2702,0.2,0.01,9216,2,96-0,540,Bernoulli,Diff-Means-Frac-0.75,-1.0851092407492606
2703,0.2,0.01,9216,2,96-0,540,Bernoulli,LeastSqs-Prop,-0.0396741410574764
2704,0.2,0.01,9216,2,96-0,540,Bernoulli,LeastSqs-Num,-0.0017437047516522606
2705,0.2,0.01,9216,2,96-0,541,Bernoulli,Graph-Aware,1.1205832769507162
2706,0.2,0.01,9216,2,96-0,541,Bernoulli,Diff-Means-Stnd,-0.029209685687843857
2707,0.2,0.01,9216,2,96-0,541,Bernoulli,Diff-Means-Frac-0.75,-0.13168914942835588
2708,0.2,0.01,9216,2,96-0,541,Bernoulli,LeastSqs-Prop,0.11962696729334168
2709,0.2,0.01,9216,2,96-0,541,Bernoulli,LeastSqs-Num,0.09420155613338178
2710,0.2,0.01,9216,2,96-0,542,Bernoulli,Graph-Aware,0.02550220887279301
2711,0.2,0.01,9216,2,96-0,542,Bernoulli,Diff-Means-Stnd,-0.02906155214427033
2712,0.2,0.01,9216,2,96-0,542,Bernoulli,Diff-Means-Frac-0.75,-0.06869539214610125
2713,0.2,0.01,9216,2,96-0,542,Bernoulli,LeastSqs-Prop,0.006482115776805225
2714,0.2,0.01,9216,2,96-0,542,Bernoulli,LeastSqs-Num,-0.011288899775425057
2715,0.2,0.01,9216,2,96-0,543,Bernoulli,Graph-Aware,-0.20459117203205265
2716,0.2,0.01,9216,2,96-0,543,Bernoulli,Diff-Means-Stnd,-0.031311881659209395
2717,0.2,0.01,9216,2,96-0,543,Bernoulli,Diff-Means-Frac-0.75,0.4188324317521922
2718,0.2,0.01,9216,2,96-0,543,Bernoulli,LeastSqs-Prop,0.078551273891072
2719,0.2,0.01,9216,2,96-0,543,Bernoulli,LeastSqs-Num,-0.04755174308347216
2720,0.2,0.01,9216,2,96-0,544,Bernoulli,Graph-Aware,-0.4191494261690158
2721,0.2,0.01,9216,2,96-0,544,Bernoulli,Diff-Means-Stnd,-0.029940515101818724
2722,0.2,0.01,9216,2,96-0,544,Bernoulli,Diff-Means-Frac-0.75,-1.0851546558325351
2723,0.2,0.01,9216,2,96-0,544,Bernoulli,LeastSqs-Prop,0.05766053152218851
2724,0.2,0.01,9216,2,96-0,544,Bernoulli,LeastSqs-Num,-0.04882192863485349
2725,0.2,0.01,9216,2,96-0,545,Bernoulli,Graph-Aware,0.0006187515094344587
2726,0.2,0.01,9216,2,96-0,545,Bernoulli,Diff-Means-Stnd,-0.02586647093183189
2727,0.2,0.01,9216,2,96-0,545,Bernoulli,Diff-Means-Frac-0.75,-1.0844557730103845
2728,0.2,0.01,9216,2,96-0,545,Bernoulli,LeastSqs-Prop,-0.10805720763529394
2729,0.2,0.01,9216,2,96-0,545,Bernoulli,LeastSqs-Num,-0.05206579756861831
2730,0.2,0.01,9216,2,96-0,546,Bernoulli,Graph-Aware,0.529048178727206
2731,0.2,0.01,9216,2,96-0,546,Bernoulli,Diff-Means-Stnd,-0.014129134009031147
2732,0.2,0.01,9216,2,96-0,546,Bernoulli,Diff-Means-Frac-0.75,0.6011002119533181
2733,0.2,0.01,9216,2,96-0,546,Bernoulli,LeastSqs-Prop,-0.0969494676898654
2734,0.2,0.01,9216,2,96-0,546,Bernoulli,LeastSqs-Num,-0.12253848661513672
2735,0.2,0.01,9216,2,96-0,547,Bernoulli,Graph-Aware,0.6373736685097899
2736,0.2,0.01,9216,2,96-0,547,Bernoulli,Diff-Means-Stnd,-0.008588880723767015
2737,0.2,0.01,9216,2,96-0,547,Bernoulli,Diff-Means-Frac-0.75,-0.2586726443770304
2738,0.2,0.01,9216,2,96-0,547,Bernoulli,LeastSqs-Prop,0.03599168276978622
2739,0.2,0.01,9216,2,96-0,547,Bernoulli,LeastSqs-Num,-0.031809199768716497
2740,0.2,0.01,9216,2,96-0,548,Bernoulli,Graph-Aware,0.08659070212165573
2741,0.2,0.01,9216,2,96-0,548,Bernoulli,Diff-Means-Stnd,0.012648739617127215
2742,0.2,0.01,9216,2,96-0,548,Bernoulli,Diff-Means-Frac-0.75,0.4778639208471386
2743,0.2,0.01,9216,2,96-0,548,Bernoulli,LeastSqs-Prop,0.16900879255513035
2744,0.2,0.01,9216,2,96-0,548,Bernoulli,LeastSqs-Num,0.07257816496034249
2745,0.2,0.01,9216,2,96-0,549,Bernoulli,Graph-Aware,-0.7016906686149186
2746,0.2,0.01,9216,2,96-0,549,Bernoulli,Diff-Means-Stnd,-0.007398418921691391
2747,0.2,0.01,9216,2,96-0,549,Bernoulli,Diff-Means-Frac-0.75,-1.0849537274958734
2748,0.2,0.01,9216,2,96-0,549,Bernoulli,LeastSqs-Prop,0.10456397272557617
2749,0.2,0.01,9216,2,96-0,549,Bernoulli,LeastSqs-Num,-0.09882302545405887
2750,0.2,0.01,9216,2,96-0,550,Bernoulli,Graph-Aware,0.0698290216437192
2751,0.2,0.01,9216,2,96-0,550,Bernoulli,Diff-Means-Stnd,7.245387609443304e-06
2752,0.2,0.01,9216,2,96-0,550,Bernoulli,Diff-Means-Frac-0.75,-1.084593802797783
2753,0.2,0.01,9216,2,96-0,550,Bernoulli,LeastSqs-Prop,-0.0244444101064833
2754,0.2,0.01,9216,2,96-0,550,Bernoulli,LeastSqs-Num,-0.05488633134936197
