,p,ratio,n,beta,Graph,rep,Rand,Estimator,Bias
703,0.2,2,256,1,16-0,140,Bernoulli,Diff-Means-Stnd,-0.6965859304935846
704,0.2,2,256,1,16-0,140,Bernoulli,Diff-Means-Frac-0.75,-1.1513210003028171
705,0.2,2,256,1,16-0,141,Bernoulli,Graph-Aware,1.4465306011292225
706,0.2,2,256,1,16-0,141,Bernoulli,LeastSqs-Prop,-0.328690076047099
707,0.2,2,256,1,16-0,141,Bernoulli,LeastSqs-Num,0.32809379817268564
708,0.2,2,256,1,16-0,141,Bernoulli,Diff-Means-Stnd,-0.6789664147820937
709,0.2,2,256,1,16-0,141,Bernoulli,Diff-Means-Frac-0.75,-1.1468047608699083
710,0.2,2,256,1,16-0,142,Bernoulli,Graph-Aware,-0.480338912238235
711,0.2,2,256,1,16-0,142,Bernoulli,LeastSqs-Prop,-0.2863694161454745
712,0.2,2,256,1,16-0,142,Bernoulli,LeastSqs-Num,0.28771546069151843
713,0.2,2,256,1,16-0,142,Bernoulli,Diff-Means-Stnd,-0.6495458870919931
714,0.2,2,256,1,16-0,142,Bernoulli,Diff-Means-Frac-0.75,-1.1391480309697781
715,0.2,2,256,1,16-0,143,Bernoulli,Graph-Aware,1.9640353236724262
716,0.2,2,256,1,16-0,143,Bernoulli,LeastSqs-Prop,-0.35975403999999195
717,0.2,2,256,1,16-0,143,Bernoulli,LeastSqs-Num,0.42760011786231716
718,0.2,2,256,1,16-0,143,Bernoulli,Diff-Means-Stnd,-0.6715827215148371
719,0.2,2,256,1,16-0,143,Bernoulli,Diff-Means-Frac-0.75,-1.1748868230961909
720,0.2,2,256,1,16-0,144,Bernoulli,Graph-Aware,-0.018285330408055047
721,0.2,2,256,1,16-0,144,Bernoulli,LeastSqs-Prop,-0.32008495447980706
722,0.2,2,256,1,16-0,144,Bernoulli,LeastSqs-Num,0.11756082213043605
723,0.2,2,256,1,16-0,144,Bernoulli,Diff-Means-Stnd,-0.7257775346186931
724,0.2,2,256,1,16-0,144,Bernoulli,Diff-Means-Frac-0.75,-1.13758161005721
725,0.2,2,256,1,16-0,145,Bernoulli,Graph-Aware,0.5203053612310573
726,0.2,2,256,1,16-0,145,Bernoulli,LeastSqs-Prop,-0.2569889882018636
727,0.2,2,256,1,16-0,145,Bernoulli,LeastSqs-Num,0.4941723113168744
728,0.2,2,256,1,16-0,145,Bernoulli,Diff-Means-Stnd,-0.6280902306784754
729,0.2,2,256,1,16-0,145,Bernoulli,Diff-Means-Frac-0.75,-1.1487184184700023
730,0.2,2,256,1,16-0,146,Bernoulli,Graph-Aware,-0.8591844459778486
731,0.2,2,256,1,16-0,146,Bernoulli,LeastSqs-Prop,-0.13988631694003964
732,0.2,2,256,1,16-0,146,Bernoulli,LeastSqs-Num,0.40130347166175595
733,0.2,2,256,1,16-0,146,Bernoulli,Diff-Means-Stnd,-0.703859456830772
734,0.2,2,256,1,16-0,146,Bernoulli,Diff-Means-Frac-0.75,-1.1571288892330969
735,0.2,2,256,1,16-0,147,Bernoulli,Graph-Aware,2.610247140734403
736,0.2,2,256,1,16-0,147,Bernoulli,LeastSqs-Prop,-0.12958977882855616
737,0.2,2,256,1,16-0,147,Bernoulli,LeastSqs-Num,0.5195528089184445
738,0.2,2,256,1,16-0,147,Bernoulli,Diff-Means-Stnd,-0.6863358302263931
739,0.2,2,256,1,16-0,147,Bernoulli,Diff-Means-Frac-0.75,-1.1173638760783675
740,0.2,2,256,1,16-0,148,Bernoulli,Graph-Aware,0.04824694167212745
741,0.2,2,256,1,16-0,148,Bernoulli,LeastSqs-Prop,-0.12332812502243391
742,0.2,2,256,1,16-0,148,Bernoulli,LeastSqs-Num,0.4255302923884545
743,0.2,2,256,1,16-0,148,Bernoulli,Diff-Means-Stnd,-0.7075085887544283
744,0.2,2,256,1,16-0,148,Bernoulli,Diff-Means-Frac-0.75,-1.1439277533409746
745,0.2,2,256,1,16-0,149,Bernoulli,Graph-Aware,-0.27335312146687696
746,0.2,2,256,1,16-0,149,Bernoulli,LeastSqs-Prop,-0.21668994915378387
747,0.2,2,256,1,16-0,149,Bernoulli,LeastSqs-Num,0.29673528011449324
748,0.2,2,256,1,16-0,149,Bernoulli,Diff-Means-Stnd,-0.7083696433638565
749,0.2,2,256,1,16-0,149,Bernoulli,Diff-Means-Frac-0.75,-1.1423262166071555
750,0.2,2,256,1,16-0,150,Bernoulli,Graph-Aware,1.7036150571864914
751,0.2,2,256,1,16-0,150,Bernoulli,LeastSqs-Prop,-0.09359122660067012
752,0.2,2,256,1,16-0,150,Bernoulli,LeastSqs-Num,0.45023771240595195
753,0.2,2,256,1,16-0,150,Bernoulli,Diff-Means-Stnd,-0.6705573151056947
754,0.2,2,256,1,16-0,150,Bernoulli,Diff-Means-Frac-0.75,-1.148862076930154
755,0.2,2,256,1,16-0,151,Bernoulli,Graph-Aware,-0.6422414164307872
756,0.2,2,256,1,16-0,151,Bernoulli,LeastSqs-Prop,-0.17647745775663837
757,0.2,2,256,1,16-0,151,Bernoulli,LeastSqs-Num,0.25791095677191683
758,0.2,2,256,1,16-0,151,Bernoulli,Diff-Means-Stnd,-0.67289079830663
759,0.2,2,256,1,16-0,151,Bernoulli,Diff-Means-Frac-0.75,-1.1233116075447633
760,0.2,2,256,1,16-0,152,Bernoulli,Graph-Aware,-0.3934514421240249
761,0.2,2,256,1,16-0,152,Bernoulli,LeastSqs-Prop,-0.22817163740190652
762,0.2,2,256,1,16-0,152,Bernoulli,LeastSqs-Num,0.4383990293698673
763,0.2,2,256,1,16-0,152,Bernoulli,Diff-Means-Stnd,-0.552303938386922
764,0.2,2,256,1,16-0,152,Bernoulli,Diff-Means-Frac-0.75,-1.123764054691337
765,0.2,2,256,1,16-0,153,Bernoulli,Graph-Aware,-0.7310301557480756
766,0.2,2,256,1,16-0,153,Bernoulli,LeastSqs-Prop,-0.31710809379935767
767,0.2,2,256,1,16-0,153,Bernoulli,LeastSqs-Num,0.3468781076616711
768,0.2,2,256,1,16-0,153,Bernoulli,Diff-Means-Stnd,-0.6950633712162292
769,0.2,2,256,1,16-0,153,Bernoulli,Diff-Means-Frac-0.75,-1.1439480829763164
770,0.2,2,256,1,16-0,154,Bernoulli,Graph-Aware,-0.1265000916896626
771,0.2,2,256,1,16-0,154,Bernoulli,LeastSqs-Prop,-0.21577915998503874
772,0.2,2,256,1,16-0,154,Bernoulli,LeastSqs-Num,0.2658207349492736
773,0.2,2,256,1,16-0,154,Bernoulli,Diff-Means-Stnd,-0.6286485781714514
774,0.2,2,256,1,16-0,154,Bernoulli,Diff-Means-Frac-0.75,-1.15044677909443
775,0.2,2,256,1,16-0,155,Bernoulli,Graph-Aware,0.57360923033177
776,0.2,2,256,1,16-0,155,Bernoulli,LeastSqs-Prop,-0.16325608887280016
777,0.2,2,256,1,16-0,155,Bernoulli,LeastSqs-Num,0.643177925131993
778,0.2,2,256,1,16-0,155,Bernoulli,Diff-Means-Stnd,-0.657711678197387
779,0.2,2,256,1,16-0,155,Bernoulli,Diff-Means-Frac-0.75,-1.165288467123152
780,0.2,2,256,1,16-0,156,Bernoulli,Graph-Aware,0.6542667498321483
781,0.2,2,256,1,16-0,156,Bernoulli,LeastSqs-Prop,-0.10500101579199513
782,0.2,2,256,1,16-0,156,Bernoulli,LeastSqs-Num,0.427392891891264
783,0.2,2,256,1,16-0,156,Bernoulli,Diff-Means-Stnd,-0.6622046918139604
784,0.2,2,256,1,16-0,156,Bernoulli,Diff-Means-Frac-0.75,-1.1288549364929557
785,0.2,2,256,1,16-0,157,Bernoulli,Graph-Aware,2.2203778454057557
786,0.2,2,256,1,16-0,157,Bernoulli,LeastSqs-Prop,-0.24853829085346063
787,0.2,2,256,1,16-0,157,Bernoulli,LeastSqs-Num,0.4647053613730559
788,0.2,2,256,1,16-0,157,Bernoulli,Diff-Means-Stnd,-0.5997553001868684
789,0.2,2,256,1,16-0,157,Bernoulli,Diff-Means-Frac-0.75,-0.6855516490612787
790,0.2,2,256,1,16-0,158,Bernoulli,Graph-Aware,0.061719714544940886
791,0.2,2,256,1,16-0,158,Bernoulli,LeastSqs-Prop,-0.12253373272517845
792,0.2,2,256,1,16-0,158,Bernoulli,LeastSqs-Num,0.4468091596450354
793,0.2,2,256,1,16-0,158,Bernoulli,Diff-Means-Stnd,-0.5799361949004541
794,0.2,2,256,1,16-0,158,Bernoulli,Diff-Means-Frac-0.75,-1.1318373121983096
795,0.2,2,256,1,16-0,159,Bernoulli,Graph-Aware,0.13278465748512616
796,0.2,2,256,1,16-0,159,Bernoulli,LeastSqs-Prop,-0.15148760753959437
797,0.2,2,256,1,16-0,159,Bernoulli,LeastSqs-Num,0.3437448974040334
798,0.2,2,256,1,16-0,159,Bernoulli,Diff-Means-Stnd,-0.6129210089205692
799,0.2,2,256,1,16-0,159,Bernoulli,Diff-Means-Frac-0.75,-1.1234024637358841
800,0.2,2,256,1,16-0,160,Bernoulli,Graph-Aware,0.7821484426731268
801,0.2,2,256,1,16-0,160,Bernoulli,LeastSqs-Prop,-0.257444865264542
802,0.2,2,256,1,16-0,160,Bernoulli,LeastSqs-Num,0.3845161611609378
803,0.2,2,256,1,16-0,160,Bernoulli,Diff-Means-Stnd,-0.6920531360281176
804,0.2,2,256,1,16-0,160,Bernoulli,Diff-Means-Frac-0.75,-1.1473872562353824
805,0.2,2,256,1,16-0,161,Bernoulli,Graph-Aware,0.5266775211745262
806,0.2,2,256,1,16-0,161,Bernoulli,LeastSqs-Prop,-0.2615878258219154
807,0.2,2,256,1,16-0,161,Bernoulli,LeastSqs-Num,0.38163225339152096
808,0.2,2,256,1,16-0,161,Bernoulli,Diff-Means-Stnd,-0.6255526041199586
809,0.2,2,256,1,16-0,161,Bernoulli,Diff-Means-Frac-0.75,-1.1274296880621946
810,0.2,2,256,1,16-0,162,Bernoulli,Graph-Aware,-0.5505635138186693
811,0.2,2,256,1,16-0,162,Bernoulli,LeastSqs-Prop,-0.42321373267695556
812,0.2,2,256,1,16-0,162,Bernoulli,LeastSqs-Num,0.3479728755272927
813,0.2,2,256,1,16-0,162,Bernoulli,Diff-Means-Stnd,-0.7153178792534927
814,0.2,2,256,1,16-0,162,Bernoulli,Diff-Means-Frac-0.75,-1.153885156941876
815,0.2,2,256,1,16-0,163,Bernoulli,Graph-Aware,-1.474183168209394
816,0.2,2,256,1,16-0,163,Bernoulli,LeastSqs-Prop,-0.35505664150035143
817,0.2,2,256,1,16-0,163,Bernoulli,LeastSqs-Num,0.1811036876816697
818,0.2,2,256,1,16-0,163,Bernoulli,Diff-Means-Stnd,-0.7048925592342798
819,0.2,2,256,1,16-0,163,Bernoulli,Diff-Means-Frac-0.75,-1.1236300274441018
820,0.2,2,256,1,16-0,164,Bernoulli,Graph-Aware,-0.40450529732901225
821,0.2,2,256,1,16-0,164,Bernoulli,LeastSqs-Prop,-0.23102496398157735
822,0.2,2,256,1,16-0,164,Bernoulli,LeastSqs-Num,0.4737762648382787
823,0.2,2,256,1,16-0,164,Bernoulli,Diff-Means-Stnd,-0.6570849507317029
824,0.2,2,256,1,16-0,164,Bernoulli,Diff-Means-Frac-0.75,-1.129497920524041
825,0.2,2,256,1,16-0,165,Bernoulli,Graph-Aware,-1.1498513516101736
826,0.2,2,256,1,16-0,165,Bernoulli,LeastSqs-Prop,-0.3319402982665045
827,0.2,2,256,1,16-0,165,Bernoulli,LeastSqs-Num,0.24360005174881322
828,0.2,2,256,1,16-0,165,Bernoulli,Diff-Means-Stnd,-0.7543198134929626
829,0.2,2,256,1,16-0,165,Bernoulli,Diff-Means-Frac-0.75,-1.1486889340591229
830,0.2,2,256,1,16-0,166,Bernoulli,Graph-Aware,0.12800305523922698
831,0.2,2,256,1,16-0,166,Bernoulli,LeastSqs-Prop,0.01392100870873806
832,0.2,2,256,1,16-0,166,Bernoulli,LeastSqs-Num,0.4797358470530924
833,0.2,2,256,1,16-0,166,Bernoulli,Diff-Means-Stnd,-0.7152233307030692
834,0.2,2,256,1,16-0,166,Bernoulli,Diff-Means-Frac-0.75,-1.1742708584742625
835,0.2,2,256,1,16-0,167,Bernoulli,Graph-Aware,1.1226002976013667
836,0.2,2,256,1,16-0,167,Bernoulli,LeastSqs-Prop,-0.19164421641322715
837,0.2,2,256,1,16-0,167,Bernoulli,LeastSqs-Num,0.5047475938035835
838,0.2,2,256,1,16-0,167,Bernoulli,Diff-Means-Stnd,-0.6329996122270389
839,0.2,2,256,1,16-0,167,Bernoulli,Diff-Means-Frac-0.75,-1.1615570402600814
840,0.2,2,256,1,16-0,168,Bernoulli,Graph-Aware,0.06988907185116497
841,0.2,2,256,1,16-0,168,Bernoulli,LeastSqs-Prop,-0.1658021081600129
842,0.2,2,256,1,16-0,168,Bernoulli,LeastSqs-Num,0.47473957095004293
843,0.2,2,256,1,16-0,168,Bernoulli,Diff-Means-Stnd,-0.6797725946751267
844,0.2,2,256,1,16-0,168,Bernoulli,Diff-Means-Frac-0.75,-1.1472866832398336
845,0.2,2,256,1,16-0,169,Bernoulli,Graph-Aware,-0.38806476382485017
846,0.2,2,256,1,16-0,169,Bernoulli,LeastSqs-Prop,-0.2888693759616054
847,0.2,2,256,1,16-0,169,Bernoulli,LeastSqs-Num,0.5861743232032613
848,0.2,2,256,1,16-0,169,Bernoulli,Diff-Means-Stnd,-0.6560606354118242
849,0.2,2,256,1,16-0,169,Bernoulli,Diff-Means-Frac-0.75,-1.1596393112768801
850,0.2,2,256,1,16-0,170,Bernoulli,Graph-Aware,1.34931650563383
851,0.2,2,256,1,16-0,170,Bernoulli,LeastSqs-Prop,-0.33335808816740453
852,0.2,2,256,1,16-0,170,Bernoulli,LeastSqs-Num,0.30435764604159343
853,0.2,2,256,1,16-0,170,Bernoulli,Diff-Means-Stnd,-0.6309564285740992
854,0.2,2,256,1,16-0,170,Bernoulli,Diff-Means-Frac-0.75,-1.172263088618546
855,0.2,2,256,1,16-0,171,Bernoulli,Graph-Aware,1.5167755591977863
856,0.2,2,256,1,16-0,171,Bernoulli,LeastSqs-Prop,-0.12406565389929043
857,0.2,2,256,1,16-0,171,Bernoulli,LeastSqs-Num,0.5939683045929575
858,0.2,2,256,1,16-0,171,Bernoulli,Diff-Means-Stnd,-0.6785541241490701
859,0.2,2,256,1,16-0,171,Bernoulli,Diff-Means-Frac-0.75,-1.1489010015124839
860,0.2,2,256,1,16-0,172,Bernoulli,Graph-Aware,0.475333780161527
861,0.2,2,256,1,16-0,172,Bernoulli,LeastSqs-Prop,-0.21940291473426404
862,0.2,2,256,1,16-0,172,Bernoulli,LeastSqs-Num,0.3440318424887725
863,0.2,2,256,1,16-0,172,Bernoulli,Diff-Means-Stnd,-0.6477557272816716
864,0.2,2,256,1,16-0,172,Bernoulli,Diff-Means-Frac-0.75,-1.1406449489513342
865,0.2,2,256,1,16-0,173,Bernoulli,Graph-Aware,-0.6658911252868746
866,0.2,2,256,1,16-0,173,Bernoulli,LeastSqs-Prop,-0.13116044591567544
867,0.2,2,256,1,16-0,173,Bernoulli,LeastSqs-Num,0.30950693730070844
868,0.2,2,256,1,16-0,173,Bernoulli,Diff-Means-Stnd,-0.6281126270506645
869,0.2,2,256,1,16-0,173,Bernoulli,Diff-Means-Frac-0.75,-1.1290840060800298
870,0.2,2,256,1,16-0,174,Bernoulli,Graph-Aware,-0.6256284825209585
871,0.2,2,256,1,16-0,174,Bernoulli,LeastSqs-Prop,-0.25680707751442144
872,0.2,2,256,1,16-0,174,Bernoulli,LeastSqs-Num,0.3381531776621971
873,0.2,2,256,1,16-0,174,Bernoulli,Diff-Means-Stnd,-0.6785082895542676
874,0.2,2,256,1,16-0,174,Bernoulli,Diff-Means-Frac-0.75,-1.1391061176714083
875,0.2,2,256,1,16-0,175,Bernoulli,Graph-Aware,-0.18173427132372136
876,0.2,2,256,1,16-0,175,Bernoulli,LeastSqs-Prop,-0.3996905614131597
877,0.2,2,256,1,16-0,175,Bernoulli,LeastSqs-Num,0.2792071025151547
878,0.2,2,256,1,16-0,175,Bernoulli,Diff-Means-Stnd,-0.7281423747499265
879,0.2,2,256,1,16-0,175,Bernoulli,Diff-Means-Frac-0.75,-1.1573277106858764
880,0.2,2,256,1,16-0,176,Bernoulli,Graph-Aware,-0.8434307372471841
881,0.2,2,256,1,16-0,176,Bernoulli,LeastSqs-Prop,-0.2027099525002933
882,0.2,2,256,1,16-0,176,Bernoulli,LeastSqs-Num,0.19964900987020398
883,0.2,2,256,1,16-0,176,Bernoulli,Diff-Means-Stnd,-0.6670145058836472
884,0.2,2,256,1,16-0,176,Bernoulli,Diff-Means-Frac-0.75,-1.1164845927355278
885,0.2,2,256,1,16-0,177,Bernoulli,Graph-Aware,0.5006940098036581
886,0.2,2,256,1,16-0,177,Bernoulli,LeastSqs-Prop,-0.2555539867793458
887,0.2,2,256,1,16-0,177,Bernoulli,LeastSqs-Num,0.4719728204839018
888,0.2,2,256,1,16-0,177,Bernoulli,Diff-Means-Stnd,-0.7150816726564498
889,0.2,2,256,1,16-0,177,Bernoulli,Diff-Means-Frac-0.75,-1.1405604803238494
890,0.2,2,256,1,16-0,178,Bernoulli,Graph-Aware,-0.0034748234244078623
891,0.2,2,256,1,16-0,178,Bernoulli,LeastSqs-Prop,-0.21017157586480648
892,0.2,2,256,1,16-0,178,Bernoulli,LeastSqs-Num,0.33581098327450615
893,0.2,2,256,1,16-0,178,Bernoulli,Diff-Means-Stnd,-0.5879331868691159
894,0.2,2,256,1,16-0,178,Bernoulli,Diff-Means-Frac-0.75,-1.1227619985148456
895,0.2,2,256,1,16-0,179,Bernoulli,Graph-Aware,0.1575872095036661
896,0.2,2,256,1,16-0,179,Bernoulli,LeastSqs-Prop,-0.13053423696288333
897,0.2,2,256,1,16-0,179,Bernoulli,LeastSqs-Num,0.48174784798194575
898,0.2,2,256,1,16-0,179,Bernoulli,Diff-Means-Stnd,-0.6240694151702556
899,0.2,2,256,1,16-0,179,Bernoulli,Diff-Means-Frac-0.75,-1.1441936437826854
900,0.2,2,256,1,16-0,180,Bernoulli,Graph-Aware,0.20551519490175502
901,0.2,2,256,1,16-0,180,Bernoulli,LeastSqs-Prop,-0.202528726599227
902,0.2,2,256,1,16-0,180,Bernoulli,LeastSqs-Num,0.31368203811842305
903,0.2,2,256,1,16-0,180,Bernoulli,Diff-Means-Stnd,-0.6092809221874514
904,0.2,2,256,1,16-0,180,Bernoulli,Diff-Means-Frac-0.75,-1.1497305835697502
905,0.2,2,256,1,16-0,181,Bernoulli,Graph-Aware,-0.3592856560432461
906,0.2,2,256,1,16-0,181,Bernoulli,LeastSqs-Prop,-0.17596600402517912
907,0.2,2,256,1,16-0,181,Bernoulli,LeastSqs-Num,0.38034438194709075
908,0.2,2,256,1,16-0,181,Bernoulli,Diff-Means-Stnd,-0.6325275847425025
909,0.2,2,256,1,16-0,181,Bernoulli,Diff-Means-Frac-0.75,-1.1156875977133531
910,0.2,2,256,1,16-0,182,Bernoulli,Graph-Aware,1.1265378554855012
911,0.2,2,256,1,16-0,182,Bernoulli,LeastSqs-Prop,-0.11752955851243876
912,0.2,2,256,1,16-0,182,Bernoulli,LeastSqs-Num,0.5256150969334432
913,0.2,2,256,1,16-0,182,Bernoulli,Diff-Means-Stnd,-0.6950857125071731
914,0.2,2,256,1,16-0,182,Bernoulli,Diff-Means-Frac-0.75,-1.1569423198691533
915,0.2,2,256,1,16-0,183,Bernoulli,Graph-Aware,-0.7682585538512089
916,0.2,2,256,1,16-0,183,Bernoulli,LeastSqs-Prop,-0.2795248960848217
917,0.2,2,256,1,16-0,183,Bernoulli,LeastSqs-Num,0.2655007203329914
918,0.2,2,256,1,16-0,183,Bernoulli,Diff-Means-Stnd,-0.7595591159105258
919,0.2,2,256,1,16-0,183,Bernoulli,Diff-Means-Frac-0.75,-1.1320636216201039
920,0.2,2,256,1,16-0,184,Bernoulli,Graph-Aware,0.307822551089196
921,0.2,2,256,1,16-0,184,Bernoulli,LeastSqs-Prop,-0.04377128984981247
922,0.2,2,256,1,16-0,184,Bernoulli,LeastSqs-Num,0.42732433446984536
923,0.2,2,256,1,16-0,184,Bernoulli,Diff-Means-Stnd,-0.6611398083494869
924,0.2,2,256,1,16-0,184,Bernoulli,Diff-Means-Frac-0.75,-1.1360677006502788
925,0.2,2,256,1,16-0,185,Bernoulli,Graph-Aware,1.4571069164826151
926,0.2,2,256,1,16-0,185,Bernoulli,LeastSqs-Prop,-0.08147632352128144
927,0.2,2,256,1,16-0,185,Bernoulli,LeastSqs-Num,0.6809983457832461
928,0.2,2,256,1,16-0,185,Bernoulli,Diff-Means-Stnd,-0.683223839915522
929,0.2,2,256,1,16-0,185,Bernoulli,Diff-Means-Frac-0.75,-1.1348784085493953
930,0.2,2,256,1,16-0,186,Bernoulli,Graph-Aware,-0.7094607610257451
931,0.2,2,256,1,16-0,186,Bernoulli,LeastSqs-Prop,-0.1336845595045487
932,0.2,2,256,1,16-0,186,Bernoulli,LeastSqs-Num,0.34823255903487454
933,0.2,2,256,1,16-0,186,Bernoulli,Diff-Means-Stnd,-0.685080300412114
934,0.2,2,256,1,16-0,186,Bernoulli,Diff-Means-Frac-0.75,-1.122260598251351
935,0.2,2,256,1,16-0,187,Bernoulli,Graph-Aware,0.027929205164188786
936,0.2,2,256,1,16-0,187,Bernoulli,LeastSqs-Prop,-0.17469544088521438
937,0.2,2,256,1,16-0,187,Bernoulli,LeastSqs-Num,0.4933816921736966
938,0.2,2,256,1,16-0,187,Bernoulli,Diff-Means-Stnd,-0.6814816734190583
939,0.2,2,256,1,16-0,187,Bernoulli,Diff-Means-Frac-0.75,-1.150710704312409
940,0.2,2,256,1,16-0,188,Bernoulli,Graph-Aware,-0.5004549777389312
941,0.2,2,256,1,16-0,188,Bernoulli,LeastSqs-Prop,-0.29036800557830456
942,0.2,2,256,1,16-0,188,Bernoulli,LeastSqs-Num,0.1862454422079276
943,0.2,2,256,1,16-0,188,Bernoulli,Diff-Means-Stnd,-0.6689573117580361
944,0.2,2,256,1,16-0,188,Bernoulli,Diff-Means-Frac-0.75,-0.7288733314677013
945,0.2,2,256,1,16-0,189,Bernoulli,Graph-Aware,-1.1990438799977352
946,0.2,2,256,1,16-0,189,Bernoulli,LeastSqs-Prop,-0.30896376392772223
947,0.2,2,256,1,16-0,189,Bernoulli,LeastSqs-Num,0.16788017679550687
948,0.2,2,256,1,16-0,189,Bernoulli,Diff-Means-Stnd,-0.6498493344225649
949,0.2,2,256,1,16-0,189,Bernoulli,Diff-Means-Frac-0.75,-1.1120429969625545
950,0.2,2,256,1,16-0,190,Bernoulli,Graph-Aware,-0.10774761473673508
951,0.2,2,256,1,16-0,190,Bernoulli,LeastSqs-Prop,-0.3258245561273974
952,0.2,2,256,1,16-0,190,Bernoulli,LeastSqs-Num,0.35828915451634613
953,0.2,2,256,1,16-0,190,Bernoulli,Diff-Means-Stnd,-0.6542447750953996
954,0.2,2,256,1,16-0,190,Bernoulli,Diff-Means-Frac-0.75,-1.1219034783324726
955,0.2,2,256,1,16-0,191,Bernoulli,Graph-Aware,1.1366508581613917
956,0.2,2,256,1,16-0,191,Bernoulli,LeastSqs-Prop,-0.12902075823062512
957,0.2,2,256,1,16-0,191,Bernoulli,LeastSqs-Num,0.46559178750050073
958,0.2,2,256,1,16-0,191,Bernoulli,Diff-Means-Stnd,-0.7439680668603204
959,0.2,2,256,1,16-0,191,Bernoulli,Diff-Means-Frac-0.75,-1.1533260271183174
960,0.2,2,256,1,16-0,192,Bernoulli,Graph-Aware,0.13766905183911116
961,0.2,2,256,1,16-0,192,Bernoulli,LeastSqs-Prop,-0.27045271438984253
962,0.2,2,256,1,16-0,192,Bernoulli,LeastSqs-Num,0.2186417936086749
963,0.2,2,256,1,16-0,192,Bernoulli,Diff-Means-Stnd,-0.6206959503313619
964,0.2,2,256,1,16-0,192,Bernoulli,Diff-Means-Frac-0.75,-1.1174448123504979
965,0.2,2,256,1,16-0,193,Bernoulli,Graph-Aware,-0.9593412239073327
966,0.2,2,256,1,16-0,193,Bernoulli,LeastSqs-Prop,-0.24828763663089962
967,0.2,2,256,1,16-0,193,Bernoulli,LeastSqs-Num,0.25056461002666974
968,0.2,2,256,1,16-0,193,Bernoulli,Diff-Means-Stnd,-0.7334726559688363
969,0.2,2,256,1,16-0,193,Bernoulli,Diff-Means-Frac-0.75,-1.1273031436013414
970,0.2,2,256,1,16-0,194,Bernoulli,Graph-Aware,0.028954883891348995
971,0.2,2,256,1,16-0,194,Bernoulli,LeastSqs-Prop,-0.4407524102556041
972,0.2,2,256,1,16-0,194,Bernoulli,LeastSqs-Num,0.22136132416216234
973,0.2,2,256,1,16-0,194,Bernoulli,Diff-Means-Stnd,-0.6178825386770158
974,0.2,2,256,1,16-0,194,Bernoulli,Diff-Means-Frac-0.75,-1.1447309438521278
975,0.2,2,256,1,16-0,195,Bernoulli,Graph-Aware,-0.5186972684441412
976,0.2,2,256,1,16-0,195,Bernoulli,LeastSqs-Prop,-0.440556292029863
977,0.2,2,256,1,16-0,195,Bernoulli,LeastSqs-Num,0.2513105241550636
978,0.2,2,256,1,16-0,195,Bernoulli,Diff-Means-Stnd,-0.7068328466270044
979,0.2,2,256,1,16-0,195,Bernoulli,Diff-Means-Frac-0.75,-1.1624484807348807
980,0.2,2,256,1,16-0,196,Bernoulli,Graph-Aware,-0.40592363968357575
981,0.2,2,256,1,16-0,196,Bernoulli,LeastSqs-Prop,-0.31054753011965297
982,0.2,2,256,1,16-0,196,Bernoulli,LeastSqs-Num,0.35833545931574096
983,0.2,2,256,1,16-0,196,Bernoulli,Diff-Means-Stnd,-0.6665148027284042
984,0.2,2,256,1,16-0,196,Bernoulli,Diff-Means-Frac-0.75,-1.1511480690085174
985,0.2,2,256,1,16-0,197,Bernoulli,Graph-Aware,-0.583287500918643
986,0.2,2,256,1,16-0,197,Bernoulli,LeastSqs-Prop,-0.23383808562706387
987,0.2,2,256,1,16-0,197,Bernoulli,LeastSqs-Num,0.2893075277226107
988,0.2,2,256,1,16-0,197,Bernoulli,Diff-Means-Stnd,-0.6891079934162311
989,0.2,2,256,1,16-0,197,Bernoulli,Diff-Means-Frac-0.75,-1.1360747464089112
990,0.2,2,256,1,16-0,198,Bernoulli,Graph-Aware,-0.15987918463647252
991,0.2,2,256,1,16-0,198,Bernoulli,LeastSqs-Prop,-0.3769664154846229
992,0.2,2,256,1,16-0,198,Bernoulli,LeastSqs-Num,0.23024978199126742
993,0.2,2,256,1,16-0,198,Bernoulli,Diff-Means-Stnd,-0.6936376837436861
994,0.2,2,256,1,16-0,198,Bernoulli,Diff-Means-Frac-0.75,-1.1296809390572422
995,0.2,2,256,1,16-0,199,Bernoulli,Graph-Aware,-0.3291109951107531
996,0.2,2,256,1,16-0,199,Bernoulli,LeastSqs-Prop,-0.30340218223446086
997,0.2,2,256,1,16-0,199,Bernoulli,LeastSqs-Num,0.4007860382338116
998,0.2,2,256,1,16-0,199,Bernoulli,Diff-Means-Stnd,-0.6882167089558745
999,0.2,2,256,1,16-0,199,Bernoulli,Diff-Means-Frac-0.75,-1.1420986915872469
1000,0.2,2,256,1,16-0,200,Bernoulli,Graph-Aware,-1.244493313732106
1001,0.2,2,256,1,16-0,200,Bernoulli,LeastSqs-Prop,-0.22063397413441282
1002,0.2,2,256,1,16-0,200,Bernoulli,LeastSqs-Num,0.3001190737245285
1003,0.2,2,256,1,16-0,200,Bernoulli,Diff-Means-Stnd,-0.7202994590077232
1004,0.2,2,256,1,16-0,200,Bernoulli,Diff-Means-Frac-0.75,-1.137239580913686
1005,0.2,2,256,1,16-0,201,Bernoulli,Graph-Aware,-0.6852842451927914
1006,0.2,2,256,1,16-0,201,Bernoulli,LeastSqs-Prop,-0.30333257436794003
