,Estimator,graph,rep,n,p,ratio,Bias
5674,Graph-Agnostic,sw,134,576,0.5,2,0.0016443762440328934
5675,diff_means_frac,sw,135,576,0.5,2,-0.606494348540384
5676,diff_means,sw,135,576,0.5,2,-0.9093781190129973
5677,SumIPS-Linear,sw,135,576,0.5,2,-0.6966768700069417
5678,OLS,sw,135,576,0.5,2,-0.2817200347042312
5679,Graph-Agnostic,sw,135,576,0.5,2,-0.004503117077122402
5680,diff_means_frac,sw,136,576,0.5,2,-0.6855579732130476
5681,diff_means,sw,136,576,0.5,2,-0.8528651787471614
5682,SumIPS-Linear,sw,136,576,0.5,2,0.1273456278214272
5683,OLS,sw,136,576,0.5,2,-0.2097692491129155
5684,Graph-Agnostic,sw,136,576,0.5,2,0.00347016003702589
5685,diff_means_frac,sw,137,576,0.5,2,-0.6190308664824433
5686,diff_means,sw,137,576,0.5,2,-0.8163472736004671
5687,SumIPS-Linear,sw,137,576,0.5,2,0.07106184904459227
5688,OLS,sw,137,576,0.5,2,-0.11535549989404728
5689,Graph-Agnostic,sw,137,576,0.5,2,0.04779876968011037
5690,diff_means_frac,sw,138,576,0.5,2,-0.6108464880723661
5691,diff_means,sw,138,576,0.5,2,-0.8378584873150203
5692,SumIPS-Linear,sw,138,576,0.5,2,-0.4192418889226023
5693,OLS,sw,138,576,0.5,2,-0.008022396488594099
5694,Graph-Agnostic,sw,138,576,0.5,2,-0.010041264827907515
5695,diff_means_frac,sw,139,576,0.5,2,-0.8391377344568898
5696,diff_means,sw,139,576,0.5,2,-0.8343674177240985
5697,SumIPS-Linear,sw,139,576,0.5,2,-0.9234882986482187
5698,OLS,sw,139,576,0.5,2,-0.33404291611964676
5699,Graph-Agnostic,sw,139,576,0.5,2,-0.01159797424260036
5700,diff_means_frac,sw,140,576,0.5,2,-0.7043509664652646
5701,diff_means,sw,140,576,0.5,2,-0.8852651742997062
5702,SumIPS-Linear,sw,140,576,0.5,2,-1.2374378274704976
5703,OLS,sw,140,576,0.5,2,-0.19239919808631975
5704,Graph-Agnostic,sw,140,576,0.5,2,-0.06220021939333887
5705,diff_means_frac,sw,141,576,0.5,2,-0.5758830348312507
5706,diff_means,sw,141,576,0.5,2,-0.8779960661334452
5707,SumIPS-Linear,sw,141,576,0.5,2,-0.42871435358639953
5708,OLS,sw,141,576,0.5,2,-0.24661541196489922
5709,Graph-Agnostic,sw,141,576,0.5,2,-0.02936088076973155
5710,diff_means_frac,sw,142,576,0.5,2,-0.646899650813911
5711,diff_means,sw,142,576,0.5,2,-0.8819640095340809
5712,SumIPS-Linear,sw,142,576,0.5,2,-1.5527963925151416
5713,OLS,sw,142,576,0.5,2,-0.27051733436815223
5714,Graph-Agnostic,sw,142,576,0.5,2,-0.06738187628984033
5715,diff_means_frac,sw,143,576,0.5,2,-0.37060778077504325
5716,diff_means,sw,143,576,0.5,2,-0.9139854514112777
5717,SumIPS-Linear,sw,143,576,0.5,2,-1.187738957677052
5718,OLS,sw,143,576,0.5,2,-0.16800453430639994
5719,Graph-Agnostic,sw,143,576,0.5,2,-0.0388916627358688
5720,diff_means_frac,sw,144,576,0.5,2,-0.8063914912157644
5721,diff_means,sw,144,576,0.5,2,-0.9063025749212079
5722,SumIPS-Linear,sw,144,576,0.5,2,-0.606464957904353
5723,OLS,sw,144,576,0.5,2,-0.3360391346826267
5724,Graph-Agnostic,sw,144,576,0.5,2,-0.02504026375257914
5725,diff_means_frac,sw,145,576,0.5,2,-0.6482976945208102
5726,diff_means,sw,145,576,0.5,2,-0.9318627256946475
5727,SumIPS-Linear,sw,145,576,0.5,2,-0.04631717456855587
5728,OLS,sw,145,576,0.5,2,-0.21122302843172508
5729,Graph-Agnostic,sw,145,576,0.5,2,-0.004874238741094987
5730,diff_means_frac,sw,146,576,0.5,2,-0.6900133367105937
5731,diff_means,sw,146,576,0.5,2,-0.8184182959845399
5732,SumIPS-Linear,sw,146,576,0.5,2,0.3913684930362511
5733,OLS,sw,146,576,0.5,2,-0.17484259944293867
5734,Graph-Agnostic,sw,146,576,0.5,2,0.03032934329322741
5735,diff_means_frac,sw,147,576,0.5,2,-0.6001417853111212
5736,diff_means,sw,147,576,0.5,2,-0.8127616542177112
5737,SumIPS-Linear,sw,147,576,0.5,2,-1.3190236206776902
5738,OLS,sw,147,576,0.5,2,-0.1773214251467317
5739,Graph-Agnostic,sw,147,576,0.5,2,-0.07898520920432525
5740,diff_means_frac,sw,148,576,0.5,2,-0.6684947516492513
5741,diff_means,sw,148,576,0.5,2,-0.8453162762095032
5742,SumIPS-Linear,sw,148,576,0.5,2,1.1426752896917054
5743,OLS,sw,148,576,0.5,2,-0.19339546060254614
5744,Graph-Agnostic,sw,148,576,0.5,2,0.040820973487607146
5745,diff_means_frac,sw,149,576,0.5,2,-0.6789331216669531
5746,diff_means,sw,149,576,0.5,2,-0.8756336481016056
5747,SumIPS-Linear,sw,149,576,0.5,2,-0.2772672752789757
5748,OLS,sw,149,576,0.5,2,-0.225722687748795
5749,Graph-Agnostic,sw,149,576,0.5,2,-0.01601106986365476
5750,diff_means_frac,sw,150,576,0.5,2,-0.6332961663603541
5751,diff_means,sw,150,576,0.5,2,-0.8575511214415377
5752,SumIPS-Linear,sw,150,576,0.5,2,0.18256992527084615
5753,OLS,sw,150,576,0.5,2,-0.20195651582480878
5754,Graph-Agnostic,sw,150,576,0.5,2,0.008445343479436596
5755,diff_means_frac,sw,151,576,0.5,2,-0.38825653209622124
5756,diff_means,sw,151,576,0.5,2,-0.9003928060630358
5757,SumIPS-Linear,sw,151,576,0.5,2,0.5371428404202856
5758,OLS,sw,151,576,0.5,2,-0.13841821086319023
5759,Graph-Agnostic,sw,151,576,0.5,2,0.10334486498420795
5760,diff_means_frac,sw,152,576,0.5,2,-0.7384971221948765
5761,diff_means,sw,152,576,0.5,2,-0.850901554758752
5762,SumIPS-Linear,sw,152,576,0.5,2,-1.7292266469049613
5763,OLS,sw,152,576,0.5,2,-0.33832386139691945
5764,Graph-Agnostic,sw,152,576,0.5,2,-0.11008008006607706
5765,diff_means_frac,sw,153,576,0.5,2,-0.6755050163323704
5766,diff_means,sw,153,576,0.5,2,-0.8819057939933085
5767,SumIPS-Linear,sw,153,576,0.5,2,0.0184697547545689
5768,OLS,sw,153,576,0.5,2,-0.25444651194033385
5769,Graph-Agnostic,sw,153,576,0.5,2,-0.015404276748473396
5770,diff_means_frac,sw,154,576,0.5,2,-0.6737188356152892
5771,diff_means,sw,154,576,0.5,2,-0.8436171038125067
5772,SumIPS-Linear,sw,154,576,0.5,2,-0.8267024422159956
5773,OLS,sw,154,576,0.5,2,-0.3263888154240971
5774,Graph-Agnostic,sw,154,576,0.5,2,-0.03725334003503314
5775,diff_means_frac,sw,155,576,0.5,2,-0.6471229800919186
5776,diff_means,sw,155,576,0.5,2,-0.7875564509346409
5777,SumIPS-Linear,sw,155,576,0.5,2,-0.7301072344911161
5778,OLS,sw,155,576,0.5,2,-0.06252197525147532
5779,Graph-Agnostic,sw,155,576,0.5,2,-0.05048129397763423
5780,diff_means_frac,sw,156,576,0.5,2,-0.6812676803449189
5781,diff_means,sw,156,576,0.5,2,-0.8041879530316891
5782,SumIPS-Linear,sw,156,576,0.5,2,0.21646592229037273
5783,OLS,sw,156,576,0.5,2,-0.14449215253825448
5784,Graph-Agnostic,sw,156,576,0.5,2,-0.004341157504356482
5785,diff_means_frac,sw,157,576,0.5,2,-0.6421723404446806
5786,diff_means,sw,157,576,0.5,2,-0.8640754895633016
5787,SumIPS-Linear,sw,157,576,0.5,2,-1.3371944463407082
5788,OLS,sw,157,576,0.5,2,-0.24204430966450902
5789,Graph-Agnostic,sw,157,576,0.5,2,-0.08227160476999107
5790,diff_means_frac,sw,158,576,0.5,2,-0.5726599276459095
5791,diff_means,sw,158,576,0.5,2,-0.7709292564663947
5792,SumIPS-Linear,sw,158,576,0.5,2,-0.13088350251703934
5793,OLS,sw,158,576,0.5,2,-0.2022804296674468
5794,Graph-Agnostic,sw,158,576,0.5,2,-0.0013598718724676976
5795,diff_means_frac,sw,159,576,0.5,2,-0.7365133705516523
5796,diff_means,sw,159,576,0.5,2,-0.7587157748420233
5797,SumIPS-Linear,sw,159,576,0.5,2,-0.5174169256670181
5798,OLS,sw,159,576,0.5,2,-0.19680394183809413
5799,Graph-Agnostic,sw,159,576,0.5,2,-0.08680379494449963
5800,diff_means_frac,sw,160,576,0.5,2,-0.6518985065879358
5801,diff_means,sw,160,576,0.5,2,-0.8411249690312964
5802,SumIPS-Linear,sw,160,576,0.5,2,0.16046471383183225
5803,OLS,sw,160,576,0.5,2,-0.13089853479106964
5804,Graph-Agnostic,sw,160,576,0.5,2,0.04930373483436826
5805,diff_means_frac,sw,161,576,0.5,2,-0.6419433122595077
5806,diff_means,sw,161,576,0.5,2,-0.7986579994616106
5807,SumIPS-Linear,sw,161,576,0.5,2,-1.3312477042966926
5808,OLS,sw,161,576,0.5,2,-0.38095188029641025
5809,Graph-Agnostic,sw,161,576,0.5,2,-0.0333630065242204
5810,diff_means_frac,sw,162,576,0.5,2,-0.5753794442205186
5811,diff_means,sw,162,576,0.5,2,-0.8607493173072953
5812,SumIPS-Linear,sw,162,576,0.5,2,-0.3594372655028735
5813,OLS,sw,162,576,0.5,2,-0.3395926029462975
5814,Graph-Agnostic,sw,162,576,0.5,2,-0.019669236567637697
5815,diff_means_frac,sw,163,576,0.5,2,-0.766602706569188
5816,diff_means,sw,163,576,0.5,2,-0.785916839950604
5817,SumIPS-Linear,sw,163,576,0.5,2,-0.8204786183146987
5818,OLS,sw,163,576,0.5,2,-0.257262863548643
5819,Graph-Agnostic,sw,163,576,0.5,2,-0.04578696525952738
5820,diff_means_frac,sw,164,576,0.5,2,-0.7124040249818498
5821,diff_means,sw,164,576,0.5,2,-0.9180914671062035
5822,SumIPS-Linear,sw,164,576,0.5,2,-0.29669622883461405
5823,OLS,sw,164,576,0.5,2,-0.2956302481759282
5824,Graph-Agnostic,sw,164,576,0.5,2,-0.014876031682368644
5825,diff_means_frac,sw,165,576,0.5,2,-0.6879323669266074
5826,diff_means,sw,165,576,0.5,2,-0.8507699227542467
5827,SumIPS-Linear,sw,165,576,0.5,2,-0.5524483986710264
5828,OLS,sw,165,576,0.5,2,-0.3142262056182655
5829,Graph-Agnostic,sw,165,576,0.5,2,0.021594933832123308
5830,diff_means_frac,sw,166,576,0.5,2,-0.6670313997215259
5831,diff_means,sw,166,576,0.5,2,-0.7304553617192627
5832,SumIPS-Linear,sw,166,576,0.5,2,0.9552094294197085
5833,OLS,sw,166,576,0.5,2,-0.40851580889852873
5834,Graph-Agnostic,sw,166,576,0.5,2,0.04660258324311035
5835,diff_means_frac,sw,167,576,0.5,2,-0.6595031538082118
5836,diff_means,sw,167,576,0.5,2,-0.8183146375957944
5837,SumIPS-Linear,sw,167,576,0.5,2,0.10468939019176564
5838,OLS,sw,167,576,0.5,2,-0.2056538124666209
5839,Graph-Agnostic,sw,167,576,0.5,2,0.02948233330422643
5840,diff_means_frac,sw,168,576,0.5,2,-0.7059905014226859
5841,diff_means,sw,168,576,0.5,2,-0.8957747503727572
5842,SumIPS-Linear,sw,168,576,0.5,2,-0.48302934552155846
5843,OLS,sw,168,576,0.5,2,-0.22095991128961034
5844,Graph-Agnostic,sw,168,576,0.5,2,-0.0051443836431219305
5845,diff_means_frac,sw,169,576,0.5,2,-0.798498218600052
5846,diff_means,sw,169,576,0.5,2,-0.7601828908555996
5847,SumIPS-Linear,sw,169,576,0.5,2,0.2674093767744024
5848,OLS,sw,169,576,0.5,2,-0.32898196340575003
5849,Graph-Agnostic,sw,169,576,0.5,2,-0.01449296723275192
5850,diff_means_frac,sw,170,576,0.5,2,-0.7964939753386282
5851,diff_means,sw,170,576,0.5,2,-0.886140317566432
5852,SumIPS-Linear,sw,170,576,0.5,2,0.5147939240604562
5853,OLS,sw,170,576,0.5,2,-0.3011725090853028
5854,Graph-Agnostic,sw,170,576,0.5,2,0.026112052718763507
5855,diff_means_frac,sw,171,576,0.5,2,-0.46884300506529214
5856,diff_means,sw,171,576,0.5,2,-0.8576456360294219
5857,SumIPS-Linear,sw,171,576,0.5,2,-0.6105252675050545
5858,OLS,sw,171,576,0.5,2,-0.15513001948550784
5859,Graph-Agnostic,sw,171,576,0.5,2,-0.07031405913176747
5860,diff_means_frac,sw,172,576,0.5,2,-0.7618356083616513
5861,diff_means,sw,172,576,0.5,2,-0.8938955844955364
5862,SumIPS-Linear,sw,172,576,0.5,2,0.370123451642539
5863,OLS,sw,172,576,0.5,2,-0.4884988451924091
5864,Graph-Agnostic,sw,172,576,0.5,2,0.03814082233914336
5865,diff_means_frac,sw,173,576,0.5,2,-0.698124492759379
5866,diff_means,sw,173,576,0.5,2,-0.8868388809922725
5867,SumIPS-Linear,sw,173,576,0.5,2,0.45404241830204484
5868,OLS,sw,173,576,0.5,2,-0.013296403600935137
5869,Graph-Agnostic,sw,173,576,0.5,2,0.03223650553884317
5870,diff_means_frac,sw,174,576,0.5,2,-0.6420560447735798
5871,diff_means,sw,174,576,0.5,2,-0.8754218557865954
5872,SumIPS-Linear,sw,174,576,0.5,2,-0.45354408971297894
5873,OLS,sw,174,576,0.5,2,-0.22841752812611155
5874,Graph-Agnostic,sw,174,576,0.5,2,-0.02916882558645563
5875,diff_means_frac,sw,175,576,0.5,2,-0.624691159703908
5876,diff_means,sw,175,576,0.5,2,-0.8510843328439571
5877,SumIPS-Linear,sw,175,576,0.5,2,-0.30922725014572483
5878,OLS,sw,175,576,0.5,2,-0.2793095325124622
5879,Graph-Agnostic,sw,175,576,0.5,2,-0.017837095967438543
5880,diff_means_frac,sw,176,576,0.5,2,-0.6725245540043173
5881,diff_means,sw,176,576,0.5,2,-0.7658708033435849
5882,SumIPS-Linear,sw,176,576,0.5,2,-0.1168670167170796
5883,OLS,sw,176,576,0.5,2,-0.17914830982361385
5884,Graph-Agnostic,sw,176,576,0.5,2,-0.03717182563163983
5885,diff_means_frac,sw,177,576,0.5,2,-0.669441835217831
5886,diff_means,sw,177,576,0.5,2,-0.8525052701670108
5887,SumIPS-Linear,sw,177,576,0.5,2,-1.2444183035361935
5888,OLS,sw,177,576,0.5,2,-0.2958412334765284
5889,Graph-Agnostic,sw,177,576,0.5,2,-0.03362615489848069
5890,diff_means_frac,sw,178,576,0.5,2,-0.8616354499471617
5891,diff_means,sw,178,576,0.5,2,-0.9154946161724156
5892,SumIPS-Linear,sw,178,576,0.5,2,-0.6905826629722149
5893,OLS,sw,178,576,0.5,2,-0.4639461729430742
5894,Graph-Agnostic,sw,178,576,0.5,2,-0.003167141912460558
5895,diff_means_frac,sw,179,576,0.5,2,-0.7292822313337076
5896,diff_means,sw,179,576,0.5,2,-0.8305561438057999
5897,SumIPS-Linear,sw,179,576,0.5,2,0.009966667861698237
5898,OLS,sw,179,576,0.5,2,-0.3725999224483753
5899,Graph-Agnostic,sw,179,576,0.5,2,-0.00046539001363152943
5900,diff_means_frac,sw,180,576,0.5,2,-0.5631157824935229
5901,diff_means,sw,180,576,0.5,2,-0.8887866640840447
5902,SumIPS-Linear,sw,180,576,0.5,2,-1.15125889328999
5903,OLS,sw,180,576,0.5,2,-0.12171644522531948
5904,Graph-Agnostic,sw,180,576,0.5,2,-0.07616065897482747
5905,diff_means_frac,sw,181,576,0.5,2,-0.6173271867617789
5906,diff_means,sw,181,576,0.5,2,-0.8338822704288262
5907,SumIPS-Linear,sw,181,576,0.5,2,-0.3628293401265423
5908,OLS,sw,181,576,0.5,2,-0.21783137394458696
5909,Graph-Agnostic,sw,181,576,0.5,2,-0.027533821516320802
5910,diff_means_frac,sw,182,576,0.5,2,-0.7954896818328594
5911,diff_means,sw,182,576,0.5,2,-0.90712458768914
5912,SumIPS-Linear,sw,182,576,0.5,2,-1.2858986367452585
5913,OLS,sw,182,576,0.5,2,-0.23292845827766623
5914,Graph-Agnostic,sw,182,576,0.5,2,-0.06455579398124646
5915,diff_means_frac,sw,183,576,0.5,2,-0.6409516829570728
5916,diff_means,sw,183,576,0.5,2,-0.8794198123993796
5917,SumIPS-Linear,sw,183,576,0.5,2,-1.1863495387208152
5918,OLS,sw,183,576,0.5,2,-0.24871687642294038
5919,Graph-Agnostic,sw,183,576,0.5,2,-0.06612868100862355
5920,diff_means_frac,sw,184,576,0.5,2,-0.7033925165254937
5921,diff_means,sw,184,576,0.5,2,-0.9123831839135693
5922,SumIPS-Linear,sw,184,576,0.5,2,-0.3098588179747558
5923,OLS,sw,184,576,0.5,2,-0.3518337002086829
5924,Graph-Agnostic,sw,184,576,0.5,2,0.02822625616188609
5925,diff_means_frac,sw,185,576,0.5,2,-0.6187093644573863
5926,diff_means,sw,185,576,0.5,2,-0.9022028618764754
5927,SumIPS-Linear,sw,185,576,0.5,2,1.0007167511623583
5928,OLS,sw,185,576,0.5,2,-0.14422215236289487
5929,Graph-Agnostic,sw,185,576,0.5,2,0.06663712522056121
5930,diff_means_frac,sw,186,576,0.5,2,-0.5624391680064966
5931,diff_means,sw,186,576,0.5,2,-0.910570378110253
5932,SumIPS-Linear,sw,186,576,0.5,2,0.17926693677808037
5933,OLS,sw,186,576,0.5,2,-0.013637188711202433
5934,Graph-Agnostic,sw,186,576,0.5,2,0.050279332980708594
5935,diff_means_frac,sw,187,576,0.5,2,-0.639456022322427
5936,diff_means,sw,187,576,0.5,2,-0.813419438134188
5937,SumIPS-Linear,sw,187,576,0.5,2,0.9800797509170144
5938,OLS,sw,187,576,0.5,2,-0.31804459496814996
5939,Graph-Agnostic,sw,187,576,0.5,2,0.0723063966537247
5940,diff_means_frac,sw,188,576,0.5,2,-0.676006333507591
5941,diff_means,sw,188,576,0.5,2,-0.8565557897716122
5942,SumIPS-Linear,sw,188,576,0.5,2,-1.2344295566543975
5943,OLS,sw,188,576,0.5,2,-0.2830025512065221
5944,Graph-Agnostic,sw,188,576,0.5,2,-0.10183874746273036
5945,diff_means_frac,sw,189,576,0.5,2,-0.6241038034490264
5946,diff_means,sw,189,576,0.5,2,-0.8663746497642251
5947,SumIPS-Linear,sw,189,576,0.5,2,0.0037643900586125313
5948,OLS,sw,189,576,0.5,2,-0.1719038256048479
5949,Graph-Agnostic,sw,189,576,0.5,2,0.018538854173074208
5950,diff_means_frac,sw,190,576,0.5,2,-0.6894867777100117
5951,diff_means,sw,190,576,0.5,2,-0.8594474722108351
5952,SumIPS-Linear,sw,190,576,0.5,2,0.003617057906087133
5953,OLS,sw,190,576,0.5,2,-0.17245033589492748
5954,Graph-Agnostic,sw,190,576,0.5,2,-0.03541398697943092
5955,diff_means_frac,sw,191,576,0.5,2,-0.6763265814980175
5956,diff_means,sw,191,576,0.5,2,-0.8308211460021744
5957,SumIPS-Linear,sw,191,576,0.5,2,-0.4232207990209609
5958,OLS,sw,191,576,0.5,2,-0.35069300797139746
5959,Graph-Agnostic,sw,191,576,0.5,2,-0.004747871603401277
5960,diff_means_frac,sw,192,576,0.5,2,-0.6559550566862199
5961,diff_means,sw,192,576,0.5,2,-0.8762849853823356
5962,SumIPS-Linear,sw,192,576,0.5,2,-0.0981873122656037
5963,OLS,sw,192,576,0.5,2,-0.25959242901465945
5964,Graph-Agnostic,sw,192,576,0.5,2,-0.010623068491002502
5965,diff_means_frac,sw,193,576,0.5,2,-0.632921788251803
5966,diff_means,sw,193,576,0.5,2,-0.8985142034283162
5967,SumIPS-Linear,sw,193,576,0.5,2,0.015080008453390767
5968,OLS,sw,193,576,0.5,2,-0.2899076506150545
5969,Graph-Agnostic,sw,193,576,0.5,2,0.03883927989436058
5970,diff_means_frac,sw,194,576,0.5,2,-0.6020682496358021
5971,diff_means,sw,194,576,0.5,2,-0.7980081974974659
5972,SumIPS-Linear,sw,194,576,0.5,2,-0.13443134766528805
5973,OLS,sw,194,576,0.5,2,-0.03499533720852283
5974,Graph-Agnostic,sw,194,576,0.5,2,-0.008439060965198046
5975,diff_means_frac,sw,195,576,0.5,2,-0.7569920681582848
5976,diff_means,sw,195,576,0.5,2,-0.8652902528964371
5977,SumIPS-Linear,sw,195,576,0.5,2,0.2711381187080307
5978,OLS,sw,195,576,0.5,2,-0.35612672281266755
5979,Graph-Agnostic,sw,195,576,0.5,2,0.011233589098151402
5980,diff_means_frac,sw,196,576,0.5,2,-0.6044114820487316
5981,diff_means,sw,196,576,0.5,2,-0.8076531008495144
5982,SumIPS-Linear,sw,196,576,0.5,2,1.0722879267018326
5983,OLS,sw,196,576,0.5,2,-0.2303386606995004
5984,Graph-Agnostic,sw,196,576,0.5,2,0.07101535217779897
5985,diff_means_frac,sw,197,576,0.5,2,-0.8204912821177082
5986,diff_means,sw,197,576,0.5,2,-0.8457898956146415
5987,SumIPS-Linear,sw,197,576,0.5,2,-1.0406963865259855
5988,OLS,sw,197,576,0.5,2,-0.3495497774831392
5989,Graph-Agnostic,sw,197,576,0.5,2,-0.04805124075125057
5990,diff_means_frac,sw,198,576,0.5,2,-0.601616824432322
5991,diff_means,sw,198,576,0.5,2,-0.8443246411251119
5992,SumIPS-Linear,sw,198,576,0.5,2,-0.0017947950546095633
5993,OLS,sw,198,576,0.5,2,-0.08723288264066444
5994,Graph-Agnostic,sw,198,576,0.5,2,0.021403654588563064
5995,diff_means_frac,sw,199,576,0.5,2,-0.6866720665615099
5996,diff_means,sw,199,576,0.5,2,-0.8834654757889419
5997,SumIPS-Linear,sw,199,576,0.5,2,-0.4507629517509506
5998,OLS,sw,199,576,0.5,2,-0.21722390458975566
5999,Graph-Agnostic,sw,199,576,0.5,2,0.009586386789265215
6000,diff_means_frac,sw,200,576,0.5,2,-0.732027508078183
6001,diff_means,sw,200,576,0.5,2,-0.8328396038670601
6002,SumIPS-Linear,sw,200,576,0.5,2,-0.274967594555347
6003,OLS,sw,200,576,0.5,2,-0.21166391470569862
6004,Graph-Agnostic,sw,200,576,0.5,2,0.011002933201246878
6005,diff_means_frac,sw,201,576,0.5,2,-0.5830242529397243
6006,diff_means,sw,201,576,0.5,2,-0.8475058406894582
6007,SumIPS-Linear,sw,201,576,0.5,2,-0.9600614636362105
6008,OLS,sw,201,576,0.5,2,-0.1477558413888714
6009,Graph-Agnostic,sw,201,576,0.5,2,-0.018755352912974244
6010,diff_means_frac,sw,202,576,0.5,2,-0.7025588536165001
6011,diff_means,sw,202,576,0.5,2,-0.9123545821586319
6012,SumIPS-Linear,sw,202,576,0.5,2,-0.31445200327357964
6013,OLS,sw,202,576,0.5,2,-0.30822113264141293
6014,Graph-Agnostic,sw,202,576,0.5,2,0.0260927499199721
6015,diff_means_frac,sw,203,576,0.5,2,-0.7075128948109999
6016,diff_means,sw,203,576,0.5,2,-0.9331015133136719
6017,SumIPS-Linear,sw,203,576,0.5,2,-0.3992116136304238
6018,OLS,sw,203,576,0.5,2,-0.40867280324175087
6019,Graph-Agnostic,sw,203,576,0.5,2,-0.0018656474868224875
6020,diff_means_frac,sw,204,576,0.5,2,-0.6702141808312055
6021,diff_means,sw,204,576,0.5,2,-0.761766953076323
6022,SumIPS-Linear,sw,204,576,0.5,2,0.026453515084117772
6023,OLS,sw,204,576,0.5,2,-0.4090301137540086
6024,Graph-Agnostic,sw,204,576,0.5,2,-0.008912398267219826
6025,diff_means_frac,sw,205,576,0.5,2,-0.672865554665601
6026,diff_means,sw,205,576,0.5,2,-0.890437836962735
6027,SumIPS-Linear,sw,205,576,0.5,2,0.012626859647843965
6028,OLS,sw,205,576,0.5,2,-0.21210939532471335
6029,Graph-Agnostic,sw,205,576,0.5,2,-0.015615354306378742
6030,diff_means_frac,sw,206,576,0.5,2,-0.6017125517872691
6031,diff_means,sw,206,576,0.5,2,-0.8955908912616064
6032,SumIPS-Linear,sw,206,576,0.5,2,-0.03143437302491509
6033,OLS,sw,206,576,0.5,2,-0.4125321740431366
6034,Graph-Agnostic,sw,206,576,0.5,2,-0.0034242960110479675
6035,diff_means_frac,sw,207,576,0.5,2,-0.6881848163574716
6036,diff_means,sw,207,576,0.5,2,-0.9277697353504948
6037,SumIPS-Linear,sw,207,576,0.5,2,1.0603385440778819
6038,OLS,sw,207,576,0.5,2,-0.37488117027509016
6039,Graph-Agnostic,sw,207,576,0.5,2,0.05093626068459868
6040,diff_means_frac,sw,208,576,0.5,2,-0.7780302882382494
6041,diff_means,sw,208,576,0.5,2,-0.8600579106228293
6042,SumIPS-Linear,sw,208,576,0.5,2,-1.6662273445021376
6043,OLS,sw,208,576,0.5,2,-0.38157462360385586
6044,Graph-Agnostic,sw,208,576,0.5,2,-0.059621806039113566
6045,diff_means_frac,sw,209,576,0.5,2,-0.6971626140655386
6046,diff_means,sw,209,576,0.5,2,-0.8356684381300408
6047,SumIPS-Linear,sw,209,576,0.5,2,0.740170861215878
6048,OLS,sw,209,576,0.5,2,-0.21694079076814263
6049,Graph-Agnostic,sw,209,576,0.5,2,0.02502036383274703
6050,diff_means_frac,sw,210,576,0.5,2,-0.777153543698493
6051,diff_means,sw,210,576,0.5,2,-0.9179847159821075
6052,SumIPS-Linear,sw,210,576,0.5,2,-0.09623048490245253
6053,OLS,sw,210,576,0.5,2,-0.37474778917609547
6054,Graph-Agnostic,sw,210,576,0.5,2,-0.01610382097326189
6055,diff_means_frac,sw,211,576,0.5,2,-0.6792744892568319
6056,diff_means,sw,211,576,0.5,2,-0.9420466713054081
6057,SumIPS-Linear,sw,211,576,0.5,2,-0.2644127063575099
6058,OLS,sw,211,576,0.5,2,-0.4443094748220091
6059,Graph-Agnostic,sw,211,576,0.5,2,0.055044772003484635
6060,diff_means_frac,sw,212,576,0.5,2,-0.7895064090697036
6061,diff_means,sw,212,576,0.5,2,-0.824267253881448
6062,SumIPS-Linear,sw,212,576,0.5,2,-1.4404776889032898
6063,OLS,sw,212,576,0.5,2,-0.144627577949816
6064,Graph-Agnostic,sw,212,576,0.5,2,-0.07610317773358595
6065,diff_means_frac,sw,213,576,0.5,2,-0.5763796548646827
6066,diff_means,sw,213,576,0.5,2,-0.8696580791131076
6067,SumIPS-Linear,sw,213,576,0.5,2,0.20763283796551302
6068,OLS,sw,213,576,0.5,2,-0.16934533951511638
6069,Graph-Agnostic,sw,213,576,0.5,2,0.00414325953250652
6070,diff_means_frac,sw,214,576,0.5,2,-0.6841721809644623
6071,diff_means,sw,214,576,0.5,2,-0.8525635534002995
6072,SumIPS-Linear,sw,214,576,0.5,2,0.4307139621897742
6073,OLS,sw,214,576,0.5,2,-0.4327795369539899
6074,Graph-Agnostic,sw,214,576,0.5,2,0.016921954532133784
6075,diff_means_frac,sw,215,576,0.5,2,-0.7260026205025482
6076,diff_means,sw,215,576,0.5,2,-0.8496206181895557
6077,SumIPS-Linear,sw,215,576,0.5,2,-0.9330450010453725
6078,OLS,sw,215,576,0.5,2,-0.19605746815326122
6079,Graph-Agnostic,sw,215,576,0.5,2,-0.07001987290449999
6080,diff_means_frac,sw,216,576,0.5,2,-0.6128294536167126
6081,diff_means,sw,216,576,0.5,2,-0.8322664543201425
6082,SumIPS-Linear,sw,216,576,0.5,2,0.4912930658444261
6083,OLS,sw,216,576,0.5,2,-0.24727028679541066
6084,Graph-Agnostic,sw,216,576,0.5,2,0.03678894388204991
6085,diff_means_frac,sw,217,576,0.5,2,-0.6892254925081805
6086,diff_means,sw,217,576,0.5,2,-0.7611188932032396
